Country Code,Year,Variable,Value
AUS,2004,Production_Hydrocarbons,583.9277925187009
AUS,2004,Production_Metals,7.851405273
AUS,2004,Reserves_Hydrocarbons,5.700904824784441
AUS,2005,Production_Hydrocarbons,580.195778045693
AUS,2005,Production_Metals,8.949465332
AUS,2005,Reserves_Hydrocarbons,5.5541655080000005
AUS,2006,Production_Hydrocarbons,534.2326633372111
AUS,2006,Production_Metals,11.240284668000001
AUS,2006,Reserves_Hydrocarbons,5.366503450476602
AUS,2007,Production_Hydrocarbons,562.8489176050243
AUS,2007,Production_Metals,11.576290039
AUS,2007,Reserves_Hydrocarbons,5.21724328492801
AUS,2008,Production_Hydrocarbons,556.7070341505643
AUS,2008,Production_Metals,11.466001465
AUS,2008,Reserves_Hydrocarbons,6.98246425532928
AUS,2009,Production_Hydrocarbons,553.8229649120627
AUS,2009,Production_Metals,10.13411669921875
AUS,2009,Reserves_Hydrocarbons,6.814842885222127
AUS,2010,Production_Hydrocarbons,562.172440991686
AUS,2010,Production_Metals,12.315378906249999
AUS,2010,Reserves_Hydrocarbons,6.690744555403828
AUS,2011,Production_Hydrocarbons,491.11034858723855
AUS,2011,Production_Metals,17.738
AUS,2011,Reserves_Hydrocarbons,6.687768622897384
AUS,2012,Production_Hydrocarbons,485.5625124617809
AUS,2012,Production_Metals,21.802
AUS,2012,Reserves_Hydrocarbons,6.741403090652461
AUS,2013,Production_Hydrocarbons,414.70646491203803
AUS,2013,Production_Metals,1771.7853496100001
AUS,2013,Reserves_Hydrocarbons,6.777876870337636
AUS,2014,Production_Hydrocarbons,435.4195251167445
AUS,2014,Production_Metals,7586.986195312125
AUS,2014,Reserves_Hydrocarbons,4.776451212582192
AUS,2015,Production_Hydrocarbons,393.954132462941
AUS,2015,Production_Metals,87841.86599609001
AUS,2015,Reserves_Hydrocarbons,4.779937599759769
AUS,2016,Production_Hydrocarbons,369.43711445607283
AUS,2016,Production_Metals,88048.98300000001
AUS,2016,Reserves_Hydrocarbons,4.779937599759769
AUS,2017,Production_Hydrocarbons,338.5937776584119
AUS,2017,Production_Metals,94113.56300000001
AUS,2017,Reserves_Hydrocarbons,4.779937599759769
AUS,2018,Production_Hydrocarbons,359.79806362126465
AUS,2018,Production_Metals,93777.326
AUS,2018,Reserves_Hydrocarbons,4.779937599759769
AUS,2019,Production_Hydrocarbons,476.40391933215017
AUS,2019,Production_Metals,112270.053
AUS,2019,Reserves_Hydrocarbons,4.779937599759769
AZE,1995,Production_Hydrocarbons,185.30053694744797
AZE,1995,Reserves_Hydrocarbons,1.157
AZE,1996,Production_Hydrocarbons,183.49599896220232
AZE,1996,Reserves_Hydrocarbons,1.157
AZE,1997,Production_Hydrocarbons,182.50333228652607
AZE,1997,Reserves_Hydrocarbons,1.8126890235818949
AZE,1998,Production_Hydrocarbons,230.87922577497073
AZE,1998,Reserves_Hydrocarbons,1.8126890235818949
AZE,1999,Production_Hydrocarbons,278.9153870810466
AZE,1999,Reserves_Hydrocarbons,2.168199709023957
AZE,2000,Production_Hydrocarbons,281.37048033273936
AZE,2000,Reserves_Hydrocarbons,2.168199709023957
AZE,2001,Production_Hydrocarbons,300.3371941057534
AZE,2001,Reserves_Hydrocarbons,2.168199709023957
AZE,2002,Production_Hydrocarbons,307.20825793705575
AZE,2002,Reserves_Hydrocarbons,7.9901997090239565
AZE,2003,Production_Hydrocarbons,308.1021141913084
AZE,2003,Reserves_Hydrocarbons,7.9901997090239565
AZE,2004,Production_Hydrocarbons,308.8175061687095
AZE,2004,Reserves_Hydrocarbons,7.9901997090239565
AZE,2005,Production_Hydrocarbons,445.1201089818821
AZE,2005,Reserves_Hydrocarbons,7.9901997090239565
AZE,2006,Production_Hydrocarbons,646.4044454902313
AZE,2006,Reserves_Hydrocarbons,7.9901997090239565
AZE,2007,Production_Hydrocarbons,857.6282984343212
AZE,2007,Reserves_Hydrocarbons,7.997965943240619
AZE,2008,Production_Hydrocarbons,896.7693753149999
AZE,2008,Reserves_Hydrocarbons,8.055436364348843
AZE,2009,Production_Hydrocarbons,1016.5090958644398
AZE,2009,Reserves_Hydrocarbons,8.01738167273473
AZE,2010,Production_Hydrocarbons,1025.5289339998126
AZE,2010,Reserves_Hydrocarbons,8.020923050103246
AZE,2011,Production_Hydrocarbons,921.0570590692238
AZE,2011,Reserves_Hydrocarbons,8.020923050103246
AZE,2012,Production_Hydrocarbons,873.9133965713991
AZE,2012,Reserves_Hydrocarbons,8.020923050103246
AZE,2013,Production_Hydrocarbons,878.9772898281307
AZE,2013,Reserves_Hydrocarbons,7.000945809
AZE,2014,Production_Hydrocarbons,851.7886624058176
AZE,2014,Reserves_Hydrocarbons,8.339218437606966
AZE,2015,Production_Hydrocarbons,841.9724587773624
AZE,2015,Reserves_Hydrocarbons,8.318744791294286
AZE,2016,Production_Hydrocarbons,828.2918302667208
