Country Code,Year,Variable,Value
GNQ,2013,Economic Complexity,-1.523
GNQ,2014,Economic Complexity,-1.74
GNQ,2015,Economic Complexity,-1.339
GNQ,2016,Economic Complexity,-1.608
GNQ,2017,Economic Complexity,-1.438
GNQ,2018,Economic Complexity,-1.666
GNQ,2019,Economic Complexity,-1.901
GNQ,2020,Economic Complexity,-1.108
GNQ,2021,Economic Complexity,-1.562
GNQ,2022,Economic Complexity,-1.064
GNQ,2023,Economic Complexity,-1.528
GRC,1995,Economic Complexity,0.155
GRC,1996,Economic Complexity,0.23
GRC,1997,Economic Complexity,0.18
GRC,1998,Economic Complexity,0.175
GRC,1999,Economic Complexity,0.22
GRC,2000,Economic Complexity,0.203
GRC,2001,Economic Complexity,0.254
GRC,2002,Economic Complexity,0.361
GRC,2003,Economic Complexity,0.324
GRC,2004,Economic Complexity,0.35
GRC,2005,Economic Complexity,0.284
GRC,2006,Economic Complexity,0.286
GRC,2007,Economic Complexity,0.311
GRC,2008,Economic Complexity,0.224
GRC,2009,Economic Complexity,0.144
GRC,2010,Economic Complexity,0.111
GRC,2011,Economic Complexity,0.107
GRC,2012,Economic Complexity,0.193
GRC,2013,Economic Complexity,0.188
GRC,2014,Economic Complexity,0.1
GRC,2015,Economic Complexity,0.038
GRC,2016,Economic Complexity,0.094
GRC,2017,Economic Complexity,0.128
GRC,2018,Economic Complexity,0.006
GRC,2019,Economic Complexity,0.039
GRC,2020,Economic Complexity,0.162
GRC,2021,Economic Complexity,0.272
GRC,2022,Economic Complexity,0.159
GRC,2023,Economic Complexity,0.275
GTM,1995,Economic Complexity,-0.107
GTM,1996,Economic Complexity,-0.134
GTM,1997,Economic Complexity,-0.149
GTM,1998,Economic Complexity,-0.232
GTM,1999,Economic Complexity,-0.256
GTM,2000,Economic Complexity,-0.575
GTM,2001,Economic Complexity,-0.308
GTM,2002,Economic Complexity,-0.293
GTM,2003,Economic Complexity,-0.353
GTM,2004,Economic Complexity,-0.282
GTM,2005,Economic Complexity,-0.38
GTM,2006,Economic Complexity,-0.119
GTM,2007,Economic Complexity,-0.245
GTM,2008,Economic Complexity,-0.315
GTM,2009,Economic Complexity,-0.315
GTM,2010,Economic Complexity,-0.412
GTM,2011,Economic Complexity,-0.436
GTM,2012,Economic Complexity,-0.336
GTM,2013,Economic Complexity,-0.339
GTM,2014,Economic Complexity,-0.394
GTM,2015,Economic Complexity,-0.317
GTM,2016,Economic Complexity,-0.398
GTM,2017,Economic Complexity,-0.444
GTM,2018,Economic Complexity,-0.401
GTM,2019,Economic Complexity,-0.449
GTM,2020,Economic Complexity,-0.445
GTM,2021,Economic Complexity,-0.29
GTM,2022,Economic Complexity,-0.313
GTM,2023,Economic Complexity,-0.292
HKG,1995,Economic Complexity,0.683
HKG,1996,Economic Complexity,0.734
HKG,1997,Economic Complexity,0.725
HKG,1998,Economic Complexity,0.613
HKG,1999,Economic Complexity,0.661
HKG,2000,Economic Complexity,0.625
HKG,2001,Economic Complexity,0.643
HKG,2002,Economic Complexity,0.714
HKG,2003,Economic Complexity,0.711
HKG,2004,Economic Complexity,0.627
HKG,2005,Economic Complexity,0.666
HKG,2006,Economic Complexity,0.618
HKG,2007,Economic Complexity,0.623
HKG,2008,Economic Complexity,0.766
HKG,2009,Economic Complexity,0.778
HKG,2010,Economic Complexity,0.7
HKG,2011,Economic Complexity,0.744
HKG,2012,Economic Complexity,0.81
HKG,2013,Economic Complexity,0.949
HKG,2014,Economic Complexity,0.824
HKG,2015,Economic Complexity,0.877
HKG,2016,Economic Complexity,0.88
HKG,2017,Economic Complexity,0.928
HKG,2018,Economic Complexity,0.979
HKG,2019,Economic Complexity,1.136
HKG,2020,Economic Complexity,1.239
HKG,2021,Economic Complexity,1.277
HKG,2022,Economic Complexity,1.176
HKG,2023,Economic Complexity,1.246
HND,1995,Economic Complexity,-0.734
HND,1996,Economic Complexity,-0.63
HND,1997,Economic Complexity,-0.664
HND,1998,Economic Complexity,-0.812
HND,1999,Economic Complexity,-0.57
HND,2000,Economic Complexity,-0.728
HND,2001,Economic Complexity,-0.809
HND,2002,Economic Complexity,-0.738
HND,2003,Economic Complexity,-0.611
HND,2004,Economic Complexity,-0.621
HND,2005,Economic Complexity,-0.521
HND,2006,Economic Complexity,-0.503
HND,2007,Economic Complexity,-0.466
HND,2008,Economic Complexity,-0.649
HND,2009,Economic Complexity,-0.496
HND,2010,Economic Complexity,-0.588
HND,2011,Economic Complexity,-0.792
HND,2012,Economic Complexity,-0.46
HND,2013,Economic Complexity,-0.752
HND,2014,Economic Complexity,-0.439
HND,2015,Economic Complexity,-0.619
HND,2016,Economic Complexity,-0.685
HND,2017,Economic Complexity,-0.624
HND,2018,Economic Complexity,-0.391
HND,2019,Economic Complexity,-0.648
HND,2020,Economic Complexity,-0.665
HND,2021,Economic Complexity,-0.585
HND,2022,Economic Complexity,-0.861
HND,2023,Economic Complexity,-0.542
HRV,1995,Economic Complexity,0.734
HRV,1996,Economic Complexity,0.755
HRV,1997,Economic Complexity,0.612
HRV,1998,Economic Complexity,0.58
HRV,1999,Economic Complexity,0.557
HRV,2000,Economic Complexity,0.629
HRV,2001,Economic Complexity,0.561
HRV,2002,Economic Complexity,0.596
HRV,2003,Economic Complexity,0.601
HRV,2004,Economic Complexity,0.741
HRV,2005,Economic Complexity,0.735
HRV,2006,Economic Complexity,0.813
HRV,2007,Economic Complexity,0.817
HRV,2008,Economic Complexity,0.845
HRV,2009,Economic Complexity,0.861
HRV,2010,Economic Complexity,0.891
HRV,2011,Economic Complexity,0.914
HRV,2012,Economic Complexity,0.913
HRV,2013,Economic Complexity,0.873
HRV,2014,Economic Complexity,0.734
HRV,2015,Economic Complexity,0.714
HRV,2016,Economic Complexity,0.841
HRV,2017,Economic Complexity,0.775
HRV,2018,Economic Complexity,0.772
HRV,2019,Economic Complexity,0.798
HRV,2020,Economic Complexity,0.829
HRV,2021,Economic Complexity,0.8
HRV,2022,Economic Complexity,0.815
HRV,2023,Economic Complexity,0.801
HTI,1995,Economic Complexity,-0.724
HTI,1996,Economic Complexity,-0.82
HTI,1997,Economic Complexity,-0.939
HTI,1998,Economic Complexity,-1.133
HTI,1999,Economic Complexity,-1.253
HTI,2000,Economic Complexity,-1.06
HTI,2001,Economic Complexity,-1.19
HTI,2002,Economic Complexity,-1.128
HTI,2003,Economic Complexity,-1.392
HTI,2004,Economic Complexity,-1.302
HTI,2005,Economic Complexity,-1.257
HTI,2006,Economic Complexity,-1.077
HTI,2007,Economic Complexity,-1.129
HTI,2008,Economic Complexity,-1.138
HTI,2009,Economic Complexity,-1.559
HTI,2010,Economic Complexity,-1.398
HTI,2011,Economic Complexity,-1.469
HTI,2012,Economic Complexity,-1.015
HTI,2013,Economic Complexity,-1.113
HTI,2014,Economic Complexity,-1.27
HTI,2015,Economic Complexity,-1.306
HTI,2016,Economic Complexity,-1.315
HTI,2017,Economic Complexity,-0.976
HTI,2018,Economic Complexity,-1.076
HTI,2019,Economic Complexity,-1.236
HTI,2020,Economic Complexity,-1.168
HTI,2021,Economic Complexity,-1.039
HTI,2022,Economic Complexity,-1.219
HTI,2023,Economic Complexity,-1.206
HUN,1995,Economic Complexity,0.918
HUN,1996,Economic Complexity,0.846
HUN,1997,Economic Complexity,0.809
HUN,1998,Economic Complexity,0.851
HUN,1999,Economic Complexity,0.907
HUN,2000,Economic Complexity,1.098
HUN,2001,Economic Complexity,1.118
HUN,2002,Economic Complexity,1.105
HUN,2003,Economic Complexity,1.2
HUN,2004,Economic Complexity,1.154
HUN,2005,Economic Complexity,1.283
HUN,2006,Economic Complexity,1.376
HUN,2007,Economic Complexity,1.48
HUN,2008,Economic Complexity,1.385
HUN,2009,Economic Complexity,1.378
HUN,2010,Economic Complexity,1.448
HUN,2011,Economic Complexity,1.438
HUN,2012,Economic Complexity,1.436
HUN,2013,Economic Complexity,1.46
HUN,2014,Economic Complexity,1.493
HUN,2015,Economic Complexity,1.441
HUN,2016,Economic Complexity,1.435
HUN,2017,Economic Complexity,1.408
HUN,2018,Economic Complexity,1.423
HUN,2019,Economic Complexity,1.446
HUN,2020,Economic Complexity,1.409
HUN,2021,Economic Complexity,1.402
HUN,2022,Economic Complexity,1.347
HUN,2023,Economic Complexity,1.442
IDN,1995,Economic Complexity,-0.307
IDN,1996,Economic Complexity,-0.427
IDN,1997,Economic Complexity,-0.378
IDN,1998,Economic Complexity,-0.302
IDN,1999,Economic Complexity,-0.105
IDN,2000,Economic Complexity,-0.044
IDN,2001,Economic Complexity,-0.084
IDN,2002,Economic Complexity,-0.082
IDN,2003,Economic Complexity,-0.083
IDN,2004,Economic Complexity,-0.248
IDN,2005,Economic Complexity,-0.18
IDN,2006,Economic Complexity,-0.126
IDN,2007,Economic Complexity,-0.153
IDN,2008,Economic Complexity,-0.1
IDN,2009,Economic Complexity,-0.213
IDN,2010,Economic Complexity,-0.264
IDN,2011,Economic Complexity,-0.287
IDN,2012,Economic Complexity,-0.239
IDN,2013,Economic Complexity,-0.225
IDN,2014,Economic Complexity,-0.128
IDN,2015,Economic Complexity,-0.14
IDN,2016,Economic Complexity,-0.174
IDN,2017,Economic Complexity,-0.111
IDN,2018,Economic Complexity,-0.081
IDN,2019,Economic Complexity,-0.135
IDN,2020,Economic Complexity,-0.216
IDN,2021,Economic Complexity,-0.158
IDN,2022,Economic Complexity,-0.158
IDN,2023,Economic Complexity,-0.129
IND,1995,Economic Complexity,0.101
IND,1996,Economic Complexity,0.246
IND,1997,Economic Complexity,0.229
IND,1998,Economic Complexity,0.285
IND,1999,Economic Complexity,0.267
IND,2000,Economic Complexity,0.419
IND,2001,Economic Complexity,0.408
IND,2002,Economic Complexity,0.393
IND,2003,Economic Complexity,0.291
IND,2004,Economic Complexity,0.186
IND,2005,Economic Complexity,0.172
IND,2006,Economic Complexity,0.28
IND,2007,Economic Complexity,0.203
IND,2008,Economic Complexity,0.208
IND,2009,Economic Complexity,0.119
IND,2010,Economic Complexity,0.029
IND,2011,Economic Complexity,0.057
IND,2012,Economic Complexity,0.164
IND,2013,Economic Complexity,0.226
IND,2014,Economic Complexity,0.251
IND,2015,Economic Complexity,0.229
IND,2016,Economic Complexity,0.278
IND,2017,Economic Complexity,0.329
IND,2018,Economic Complexity,0.481
IND,2019,Economic Complexity,0.355
IND,2020,Economic Complexity,0.439
IND,2021,Economic Complexity,0.459
IND,2022,Economic Complexity,0.445
IND,2023,Economic Complexity,0.469
IRL,1995,Economic Complexity,1.289
IRL,1996,Economic Complexity,1.337
IRL,1997,Economic Complexity,1.461
IRL,1998,Economic Complexity,1.492
IRL,1999,Economic Complexity,1.574
IRL,2000,Economic Complexity,1.703
IRL,2001,Economic Complexity,1.76
IRL,2002,Economic Complexity,1.862
IRL,2003,Economic Complexity,1.76
IRL,2004,Economic Complexity,1.57
IRL,2005,Economic Complexity,1.668
IRL,2006,Economic Complexity,1.579
IRL,2007,Economic Complexity,1.544
IRL,2008,Economic Complexity,1.733
IRL,2009,Economic Complexity,1.653
IRL,2010,Economic Complexity,1.485
IRL,2011,Economic Complexity,1.631
IRL,2012,Economic Complexity,1.423
IRL,2013,Economic Complexity,1.319
IRL,2014,Economic Complexity,1.339
IRL,2015,Economic Complexity,1.341
IRL,2016,Economic Complexity,1.497
IRL,2017,Economic Complexity,1.509
IRL,2018,Economic Complexity,1.573
IRL,2019,Economic Complexity,1.502
IRL,2020,Economic Complexity,1.588
IRL,2021,Economic Complexity,1.476
IRL,2022,Economic Complexity,1.712
IRL,2023,Economic Complexity,1.43
IRN,1995,Economic Complexity,-0.851
IRN,1996,Economic Complexity,-0.717
IRN,1997,Economic Complexity,-0.262
IRN,1998,Economic Complexity,-0.311
IRN,1999,Economic Complexity,-0.44
IRN,2000,Economic Complexity,-0.446
IRN,2001,Economic Complexity,-0.501
IRN,2002,Economic Complexity,-0.474
IRN,2003,Economic Complexity,-0.5
IRN,2004,Economic Complexity,-0.394
IRN,2005,Economic Complexity,-0.263
IRN,2006,Economic Complexity,-0.324
IRN,2007,Economic Complexity,-0.917
IRN,2008,Economic Complexity,-1.051
IRN,2009,Economic Complexity,-1.163
IRN,2010,Economic Complexity,-0.592
IRN,2011,Economic Complexity,-0.546
IRN,2012,Economic Complexity,-0.939
IRN,2013,Economic Complexity,-0.272
IRN,2014,Economic Complexity,-0.339
IRN,2015,Economic Complexity,-0.261
IRN,2016,Economic Complexity,-0.257
IRN,2017,Economic Complexity,-0.2
IRN,2018,Economic Complexity,-0.265
IRN,2019,Economic Complexity,0.004
IRN,2020,Economic Complexity,-0.014
IRN,2021,Economic Complexity,-0.109
IRN,2022,Economic Complexity,-0.123
IRN,2023,Economic Complexity,-0.268
IRQ,1995,Economic Complexity,-0.522
IRQ,1996,Economic Complexity,0.923
IRQ,1997,Economic Complexity,-2.318
IRQ,1998,Economic Complexity,-0.031
IRQ,1999,Economic Complexity,-1.892
IRQ,2000,Economic Complexity,-1.733
IRQ,2001,Economic Complexity,-1.051
IRQ,2002,Economic Complexity,0.152
IRQ,2003,Economic Complexity,-0.566
IRQ,2004,Economic Complexity,-1.124
IRQ,2005,Economic Complexity,-0.795
IRQ,2006,Economic Complexity,-2.198
IRQ,2007,Economic Complexity,-2.119
IRQ,2008,Economic Complexity,-1.588
IRQ,2009,Economic Complexity,-1.318
IRQ,2010,Economic Complexity,-2.215
IRQ,2011,Economic Complexity,-1.376
IRQ,2012,Economic Complexity,-1.629
IRQ,2013,Economic Complexity,-1.932
IRQ,2014,Economic Complexity,-2.825
IRQ,2015,Economic Complexity,-1.478
IRQ,2016,Economic Complexity,-1.888
IRQ,2017,Economic Complexity,-1.437
IRQ,2018,Economic Complexity,-1.532
IRQ,2019,Economic Complexity,-1.575
IRQ,2020,Economic Complexity,-0.644
IRQ,2021,Economic Complexity,-0.695
IRQ,2022,Economic Complexity,-0.855
IRQ,2023,Economic Complexity,-1.13
ISR,1995,Economic Complexity,1.263
ISR,1996,Economic Complexity,1.197
ISR,1997,Economic Complexity,1.388
ISR,1998,Economic Complexity,1.356
ISR,1999,Economic Complexity,1.312
ISR,2000,Economic Complexity,1.257
ISR,2001,Economic Complexity,1.231
ISR,2002,Economic Complexity,1.261
ISR,2003,Economic Complexity,1.406
ISR,2004,Economic Complexity,1.297
ISR,2005,Economic Complexity,1.377
ISR,2006,Economic Complexity,1.266
ISR,2007,Economic Complexity,1.091
ISR,2008,Economic Complexity,1.212
ISR,2009,Economic Complexity,1.183
ISR,2010,Economic Complexity,1.265
ISR,2011,Economic Complexity,1.305
ISR,2012,Economic Complexity,1.32
ISR,2013,Economic Complexity,1.299
ISR,2014,Economic Complexity,1.314
ISR,2015,Economic Complexity,1.372
ISR,2016,Economic Complexity,1.344
ISR,2017,Economic Complexity,1.445
ISR,2018,Economic Complexity,1.39
ISR,2019,Economic Complexity,1.476
ISR,2020,Economic Complexity,1.592
ISR,2021,Economic Complexity,1.441
ISR,2022,Economic Complexity,1.472
ISR,2023,Economic Complexity,1.485
ITA,1995,Economic Complexity,1.513
ITA,1996,Economic Complexity,1.463
ITA,1997,Economic Complexity,1.471
ITA,1998,Economic Complexity,1.419
ITA,1999,Economic Complexity,1.424
ITA,2000,Economic Complexity,1.468
ITA,2001,Economic Complexity,1.407
ITA,2002,Economic Complexity,1.39
ITA,2003,Economic Complexity,1.362
ITA,2004,Economic Complexity,1.348
ITA,2005,Economic Complexity,1.276
ITA,2006,Economic Complexity,1.242
ITA,2007,Economic Complexity,1.322
ITA,2008,Economic Complexity,1.29
ITA,2009,Economic Complexity,1.298
ITA,2010,Economic Complexity,1.197
ITA,2011,Economic Complexity,1.275
ITA,2012,Economic Complexity,1.307
ITA,2013,Economic Complexity,1.296
ITA,2014,Economic Complexity,1.315
ITA,2015,Economic Complexity,1.317
ITA,2016,Economic Complexity,1.327
ITA,2017,Economic Complexity,1.278
ITA,2018,Economic Complexity,1.282
ITA,2019,Economic Complexity,1.279
ITA,2020,Economic Complexity,1.276
ITA,2021,Economic Complexity,1.311
ITA,2022,Economic Complexity,1.324
ITA,2023,Economic Complexity,1.345
JAM,1995,Economic Complexity,-0.868
JAM,1996,Economic Complexity,-0.389
JAM,1997,Economic Complexity,-0.601
JAM,1998,Economic Complexity,-0.781
JAM,1999,Economic Complexity,-0.828
JAM,2000,Economic Complexity,-0.584
JAM,2001,Economic Complexity,-0.616
JAM,2002,Economic Complexity,-0.73
JAM,2003,Economic Complexity,-0.727
JAM,2004,Economic Complexity,-0.776
JAM,2005,Economic Complexity,-0.623
JAM,2006,Economic Complexity,-0.626
JAM,2007,Economic Complexity,-0.429
JAM,2008,Economic Complexity,-0.519
JAM,2009,Economic Complexity,-0.215
JAM,2010,Economic Complexity,-0.338
JAM,2011,Economic Complexity,-0.276
JAM,2012,Economic Complexity,-0.296
JAM,2013,Economic Complexity,-0.537
JAM,2014,Economic Complexity,-0.426
JAM,2015,Economic Complexity,-0.466
JAM,2016,Economic Complexity,-0.414
JAM,2017,Economic Complexity,-0.499
JAM,2018,Economic Complexity,-0.426
JAM,2019,Economic Complexity,-0.24
JAM,2020,Economic Complexity,-0.377
JAM,2021,Economic Complexity,-0.507
JAM,2022,Economic Complexity,-0.363
JAM,2023,Economic Complexity,-0.293
JOR,1995,Economic Complexity,0.297
JOR,1996,Economic Complexity,0.114
JOR,1997,Economic Complexity,0.297
JOR,1998,Economic Complexity,0.26
JOR,1999,Economic Complexity,0.151
JOR,2000,Economic Complexity,0.081
JOR,2001,Economic Complexity,0.276
JOR,2002,Economic Complexity,0.134
JOR,2003,Economic Complexity,-0.05
JOR,2004,Economic Complexity,-0.01
JOR,2005,Economic Complexity,0.062
JOR,2006,Economic Complexity,0.071
JOR,2007,Economic Complexity,0.128
JOR,2008,Economic Complexity,0.205
JOR,2009,Economic Complexity,0.095
JOR,2010,Economic Complexity,0.127
JOR,2011,Economic Complexity,0.086
JOR,2012,Economic Complexity,0.165
JOR,2013,Economic Complexity,0.115
JOR,2014,Economic Complexity,0.102
JOR,2015,Economic Complexity,0.106
JOR,2016,Economic Complexity,-0.079
JOR,2017,Economic Complexity,-0.065
JOR,2018,Economic Complexity,-0.184
JOR,2019,Economic Complexity,0.007
JOR,2020,Economic Complexity,-0.087
JOR,2021,Economic Complexity,-0.088
JOR,2022,Economic Complexity,-0.179
JOR,2023,Economic Complexity,-0.218
JPN,1995,Economic Complexity,2.649
JPN,1996,Economic Complexity,2.594
JPN,1997,Economic Complexity,2.631
JPN,1998,Economic Complexity,2.602
JPN,1999,Economic Complexity,2.6
JPN,2000,Economic Complexity,2.718
JPN,2001,Economic Complexity,2.582
JPN,2002,Economic Complexity,2.581
JPN,2003,Economic Complexity,2.531
JPN,2004,Economic Complexity,2.54
JPN,2005,Economic Complexity,2.42
JPN,2006,Economic Complexity,2.435
JPN,2007,Economic Complexity,2.353
JPN,2008,Economic Complexity,2.355
JPN,2009,Economic Complexity,2.342
JPN,2010,Economic Complexity,2.542
JPN,2011,Economic Complexity,2.564
JPN,2012,Economic Complexity,2.492
JPN,2013,Economic Complexity,2.436
JPN,2014,Economic Complexity,2.47
JPN,2015,Economic Complexity,2.57
JPN,2016,Economic Complexity,2.638
JPN,2017,Economic Complexity,2.527
JPN,2018,Economic Complexity,2.555
JPN,2019,Economic Complexity,2.549
JPN,2020,Economic Complexity,2.55
JPN,2021,Economic Complexity,2.466
JPN,2022,Economic Complexity,2.518
JPN,2023,Economic Complexity,2.492
KAZ,1995,Economic Complexity,0.154
KAZ,1996,Economic Complexity,0.536
KAZ,1997,Economic Complexity,0.315
KAZ,1998,Economic Complexity,0.22
KAZ,1999,Economic Complexity,-0.031
KAZ,2000,Economic Complexity,0.043
KAZ,2001,Economic Complexity,0.021
KAZ,2002,Economic Complexity,-0.055
KAZ,2003,Economic Complexity,-0.075
KAZ,2004,Economic Complexity,-0.137
KAZ,2005,Economic Complexity,-0.13
KAZ,2006,Economic Complexity,0.022
KAZ,2007,Economic Complexity,-0.163
KAZ,2008,Economic Complexity,-0.368
KAZ,2009,Economic Complexity,-0.616
KAZ,2010,Economic Complexity,-0.713
KAZ,2011,Economic Complexity,-0.431
KAZ,2012,Economic Complexity,-0.239
KAZ,2013,Economic Complexity,-0.57
KAZ,2014,Economic Complexity,-0.083
KAZ,2015,Economic Complexity,-0.501
KAZ,2016,Economic Complexity,-0.347
KAZ,2017,Economic Complexity,-0.473
KAZ,2018,Economic Complexity,-0.319
KAZ,2019,Economic Complexity,-0.23
KAZ,2020,Economic Complexity,-0.405
KAZ,2021,Economic Complexity,-0.541
KAZ,2022,Economic Complexity,-0.278
KAZ,2023,Economic Complexity,-0.134
KEN,1995,Economic Complexity,-0.335
KEN,1996,Economic Complexity,-0.462
KEN,1997,Economic Complexity,-0.332
KEN,1998,Economic Complexity,-0.453
KEN,1999,Economic Complexity,-0.358
KEN,2000,Economic Complexity,-0.461
KEN,2001,Economic Complexity,-0.425
KEN,2002,Economic Complexity,-0.663
KEN,2003,Economic Complexity,-0.407
KEN,2004,Economic Complexity,-0.548
KEN,2005,Economic Complexity,-0.509
KEN,2006,Economic Complexity,-0.361
KEN,2007,Economic Complexity,-0.395
KEN,2008,Economic Complexity,-0.292
KEN,2009,Economic Complexity,-0.254
KEN,2010,Economic Complexity,-0.444
KEN,2011,Economic Complexity,-0.605
KEN,2012,Economic Complexity,-0.448
KEN,2013,Economic Complexity,-0.441
KEN,2014,Economic Complexity,-0.648
KEN,2015,Economic Complexity,-0.475
KEN,2016,Economic Complexity,-0.498
KEN,2017,Economic Complexity,-0.64
KEN,2018,Economic Complexity,-0.506
KEN,2019,Economic Complexity,-0.436
KEN,2020,Economic Complexity,-0.62
KEN,2021,Economic Complexity,-0.543
KEN,2022,Economic Complexity,-0.587
KEN,2023,Economic Complexity,-0.544
KGZ,1995,Economic Complexity,0.295
KGZ,1996,Economic Complexity,0.266
KGZ,1997,Economic Complexity,0.013
KGZ,1998,Economic Complexity,0.047
KGZ,1999,Economic Complexity,-0.127
KGZ,2000,Economic Complexity,0.321
KGZ,2001,Economic Complexity,0.088
KGZ,2002,Economic Complexity,0.076
KGZ,2003,Economic Complexity,0.209
KGZ,2004,Economic Complexity,0.055
KGZ,2005,Economic Complexity,-0.132
KGZ,2006,Economic Complexity,-0.016
KGZ,2007,Economic Complexity,-0.23
KGZ,2008,Economic Complexity,-0.199
KGZ,2009,Economic Complexity,-0.258
KGZ,2010,Economic Complexity,-0.545
KGZ,2011,Economic Complexity,-0.354
KGZ,2012,Economic Complexity,-0.24
KGZ,2013,Economic Complexity,-0.092
KGZ,2014,Economic Complexity,-0.447
KGZ,2015,Economic Complexity,-0.032
KGZ,2016,Economic Complexity,-0.023
KGZ,2017,Economic Complexity,-0.193
KGZ,2018,Economic Complexity,-0.218
KGZ,2019,Economic Complexity,-0.268
KGZ,2020,Economic Complexity,-0.251
KGZ,2021,Economic Complexity,-0.327
KGZ,2022,Economic Complexity,-0.332
KGZ,2023,Economic Complexity,-0.096
KHM,1995,Economic Complexity,-1.288
KHM,1996,Economic Complexity,-1.144
KHM,1997,Economic Complexity,-1.403
KHM,1998,Economic Complexity,-1.561
KHM,1999,Economic Complexity,-1.531
KHM,2000,Economic Complexity,-1.08
KHM,2001,Economic Complexity,-1.197
KHM,2002,Economic Complexity,-1.248
KHM,2003,Economic Complexity,-1.038
KHM,2004,Economic Complexity,-1.357
KHM,2005,Economic Complexity,-1.287
KHM,2006,Economic Complexity,-1.12
KHM,2007,Economic Complexity,-1.085
KHM,2008,Economic Complexity,-1.038
KHM,2009,Economic Complexity,-1.128
KHM,2010,Economic Complexity,-1.042
KHM,2011,Economic Complexity,-1.388
KHM,2012,Economic Complexity,-1.183
KHM,2013,Economic Complexity,-0.935
KHM,2014,Economic Complexity,-0.894
KHM,2015,Economic Complexity,-0.795
KHM,2016,Economic Complexity,-0.704
KHM,2017,Economic Complexity,-0.538
KHM,2018,Economic Complexity,-0.485
KHM,2019,Economic Complexity,-0.799
KHM,2020,Economic Complexity,-0.6
KHM,2021,Economic Complexity,-0.401
KHM,2022,Economic Complexity,-0.477
KHM,2023,Economic Complexity,-0.504
KOR,1995,Economic Complexity,0.842
KOR,1996,Economic Complexity,0.932
KOR,1997,Economic Complexity,1.147
KOR,1998,Economic Complexity,0.948
KOR,1999,Economic Complexity,0.891
KOR,2000,Economic Complexity,1.107
KOR,2001,Economic Complexity,1.198
KOR,2002,Economic Complexity,1.279
KOR,2003,Economic Complexity,1.222
KOR,2004,Economic Complexity,1.362
KOR,2005,Economic Complexity,1.428
KOR,2006,Economic Complexity,1.516
KOR,2007,Economic Complexity,1.453
KOR,2008,Economic Complexity,1.478
KOR,2009,Economic Complexity,1.498
KOR,2010,Economic Complexity,1.662
KOR,2011,Economic Complexity,1.683
KOR,2012,Economic Complexity,1.721
KOR,2013,Economic Complexity,1.889
KOR,2014,Economic Complexity,1.873
KOR,2015,Economic Complexity,1.974
KOR,2016,Economic Complexity,2.087
KOR,2017,Economic Complexity,2.046
KOR,2018,Economic Complexity,2.112
KOR,2019,Economic Complexity,2.198
KOR,2020,Economic Complexity,2.078
KOR,2021,Economic Complexity,2.082
KOR,2022,Economic Complexity,2.093
KOR,2023,Economic Complexity,2.107
KWT,1995,Economic Complexity,-0.257
KWT,1996,Economic Complexity,-0.165
KWT,1997,Economic Complexity,-0.74
KWT,1998,Economic Complexity,0.061
KWT,1999,Economic Complexity,-0.169
KWT,2000,Economic Complexity,-0.321
KWT,2001,Economic Complexity,-0.11
KWT,2002,Economic Complexity,-0.343
KWT,2003,Economic Complexity,-0.417
KWT,2004,Economic Complexity,0.291
KWT,2005,Economic Complexity,0.234
KWT,2006,Economic Complexity,-0.35
KWT,2007,Economic Complexity,-0.37
KWT,2008,Economic Complexity,-0.358
KWT,2009,Economic Complexity,-0.22
KWT,2010,Economic Complexity,0.543
KWT,2011,Economic Complexity,0.063
KWT,2012,Economic Complexity,-0.52
KWT,2013,Economic Complexity,0.076
KWT,2014,Economic Complexity,0.063
KWT,2015,Economic Complexity,0.152
KWT,2016,Economic Complexity,0.121
KWT,2017,Economic Complexity,-0.004
KWT,2018,Economic Complexity,-0.001
KWT,2019,Economic Complexity,0.419
KWT,2020,Economic Complexity,0.352
KWT,2021,Economic Complexity,0.297
KWT,2022,Economic Complexity,-0.12
KWT,2023,Economic Complexity,-0.462
LAO,1995,Economic Complexity,-1.357
LAO,1996,Economic Complexity,-0.726
LAO,1997,Economic Complexity,-0.869
LAO,1998,Economic Complexity,-1.294
LAO,1999,Economic Complexity,-1.397
LAO,2000,Economic Complexity,-1.443
LAO,2001,Economic Complexity,-1.296
LAO,2002,Economic Complexity,-1.239
LAO,2003,Economic Complexity,-1.243
LAO,2004,Economic Complexity,-1.294
LAO,2005,Economic Complexity,-1.217
LAO,2006,Economic Complexity,-1.112
LAO,2007,Economic Complexity,-1.175
LAO,2008,Economic Complexity,-1.156
LAO,2009,Economic Complexity,-1.366
LAO,2010,Economic Complexity,-1.109
LAO,2011,Economic Complexity,-1.275
LAO,2012,Economic Complexity,-1.242
LAO,2013,Economic Complexity,-1.165
LAO,2014,Economic Complexity,-1.024
LAO,2015,Economic Complexity,-0.948
LAO,2016,Economic Complexity,-0.84
LAO,2017,Economic Complexity,-0.984
LAO,2018,Economic Complexity,-0.903
LAO,2019,Economic Complexity,-0.805
LAO,2020,Economic Complexity,-0.766
LAO,2021,Economic Complexity,-0.562
LAO,2022,Economic Complexity,-0.804
LAO,2023,Economic Complexity,-0.96
LBN,1995,Economic Complexity,0.022
LBN,1996,Economic Complexity,-0.066
LBN,1997,Economic Complexity,0.272
LBN,1998,Economic Complexity,0.25
LBN,1999,Economic Complexity,0.263
LBN,2000,Economic Complexity,0.275
LBN,2001,Economic Complexity,0.183
