period,reporterISO,partnerISO,partnerDesc,flowCode,flowDesc,cmdCode,cmdDesc,primaryValue,netWgt,grossWgt,qty,qtyUnitAbbr,trade_flow
2020,CHL,ISR,Israel,M,Import,760720,"Aluminium; foil, backed with paper, paperboard, plastics or similar backing materials, of a thickness (excluding any backing) not exceeding 0.2mm",217.3,1.0,0.0,1.0,kg,import
2020,CHL,ISR,Israel,M,Import,260300,Copper ores and concentrates,236.91,1.0,0.0,1.0,kg,import
2020,CHL,ITA,Italy,M,Import,750720,Nickel; tube and pipe fittings,414.67,1.0,0.0,1.0,kg,import
2020,CHL,ITA,Italy,M,Import,281219,"Arsenic trichloride and other chlorides and chloride oxides, n.e.c. in item no. 2812",2531.21,1.0,0.0,1.0,kg,import
2020,CHL,ITA,Italy,M,Import,780600,Lead; articles n.e.c. in chapter 78,118.7,1.0,0.0,1.0,kg,import
2020,CHL,ITA,Italy,M,Import,720150,"Iron; alloy pig iron, spiegeleisen, in pigs, blocks or other primary forms",137.56,1.0,0.0,1.0,kg,import
2020,CHL,JPN,Japan,M,Import,761510,"Aluminium; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",114.87,1.0,0.0,1.0,kg,import
2020,CHL,JPN,Japan,M,Import,720712,"Iron or non-alloy steel; semi-finished products of iron or non-alloy steel; containing by weight less than 0.25% of carbon, of rectangular (other than square) cross-section",153.76,1.0,0.0,1.0,kg,import
2020,CHL,JPN,Japan,M,Import,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",26.87,1.0,0.0,1.0,kg,import
2020,CHL,JPN,Japan,M,Import,761210,"Aluminium; collapsible tubular containers, for any material, (not compressed or liquefied gas), 300l capacity or less, whether or not lined, not fitted with mechanical/thermal equipment",447.11,1.0,0.0,1.0,kg,import
2020,CHL,JPN,Japan,M,Import,741539,Copper; articles n.e.c. in heading no. 7415,45.67,1.0,0.0,1.0,kg,import
2020,CHL,JPN,Japan,M,Import,711590,"Metal; precious or metal clad with precious metal, other than that of item no. 7115.10",22.48,1.0,0.0,1.0,kg,import
2020,CHL,JPN,Japan,M,Import,740929,"Copper; plates and sheets, of a thickness exceeding 0.15mm, of copper-zinc base alloys (brass), not in coils",164.14,1.0,0.0,1.0,kg,import
2020,CHL,BRA,Brazil,M,Import,722990,"Steel, alloy; wire, of materials other than silico-manganese steel",96.18,1.0,0.0,1.0,kg,import
2020,CHL,BRA,Brazil,M,Import,761300,Aluminium; containers for compressed or liquefied gas,281.68,1.0,0.0,1.0,kg,import
2020,CHL,BRA,Brazil,M,Import,741910,Copper; chain and parts thereof,451.12,1.0,0.0,1.0,kg,import
2020,CHL,BRA,Brazil,M,Import,721430,"Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, including those twisted after rolling, of free-cutting steel",145.29,1.0,0.0,1.0,kg,import
2020,CHL,BRA,Brazil,M,Import,811090,"Antimony and articles thereof; wrought, other than waste and scrap",2829.67,1.0,0.0,1.0,kg,import
2020,CHL,KHM,Cambodia,M,Import,711810,"Coin (other than gold coin), not being legal tender",75.38,1.0,0.0,1.0,kg,import
2020,CHL,CAN,Canada,M,Import,281122,Silicon dioxide,494.59,1.0,0.0,1.0,kg,import
2020,CHL,CAN,Canada,M,Import,741810,"Copper; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",258.64,1.0,0.0,1.0,kg,import
2020,CHL,CAN,Canada,M,Import,810890,"Titanium; other than unwrought, n.e.c. in heading no. 8108",232.34,1.0,0.0,1.0,kg,import
2020,CHL,CAN,Canada,M,Import,711320,"Jewellery; of base metal clad with precious metal, and parts thereof",174.12,1.0,0.0,1.0,kg,import
2020,CHL,CAN,Canada,M,Import,710692,"Metals; silver, semi-manufactured",900.57,1.0,0.0,1.0,kg,import
2020,CHL,CAN,Canada,M,Import,722300,"Steel, stainless; wire",590.0,1.0,0.0,1.0,kg,import
2020,CHL,CAN,Canada,M,Import,761610,"Aluminium; nails, tacks, staples (other than those of heading no. 8305), screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",945.14,1.0,0.0,1.0,kg,import
2020,CHL,CAN,Canada,M,Import,711711,"Jewellery; imitation, cuff links and studs, of base metal, whether or not plated with precious metal",564.26,1.0,0.0,1.0,kg,import
2020,CHL,LKA,Sri Lanka,M,Import,710310,"Stones; precious (other than diamonds) and semi-precious stones, unworked or simply sawn or roughly shaped, not strung, mounted or set",1858.89,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,280450,Boron; tellurium,2214.56,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,811219,Beryllium and articles thereof; wrought other than waste and scrap,1377.44,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,810110,"Tungsten (wolfram); articles thereof, including waste and scrap, powders",231.6,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,251400,"Slate; whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",61.7,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,810299,Molybdenum; articles n.e.c. in heading no. 8102,751.3,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,280461,Silicon; containing by weight not less than 99.99% of silicon,452.0,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,281530,Peroxides of sodium or potassium,61.16,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,760320,"Aluminium; powders of lamellar structure, flakes",81.36,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,760200,Aluminium; waste and scrap,49.86,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,811229,Chromium and articles thereof; wrought other than waste and scrap,658.5,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,720310,"Ferrous products; obtained by direct reduction of iron ore, in lumps, pellets or similar forms",488.0,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,721310,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, containing indentations, ribs, grooves or other deformations produced during the rolling process",7.78,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,282120,Earth colours; containing 70% or more by weight of combined iron evaluated as Fe2o3,25.91,1.0,0.0,1.0,kg,import
2020,CHL,CHN,China,M,Import,251910,Magnesium carbonate (magnesite); natural,110.2,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,250510,"Sands; natural, silica and quartz sands, whether or not coloured",279.92,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,720712,"Iron or non-alloy steel; semi-finished products of iron or non-alloy steel; containing by weight less than 0.25% of carbon, of rectangular (other than square) cross-section",167.37,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,283322,Sulphates; of aluminium,30.74,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,720150,"Iron; alloy pig iron, spiegeleisen, in pigs, blocks or other primary forms",63.06,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,250840,"Clays (excluding expanded clays of heading no. 6806); n.e.c. in heading no. 2508, whether or not calcined",33.96,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,310290,"Fertilizers, mineral or chemical; nitrogenous, other kinds including mixtures not specified in the foregoing subheadings",256.79,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,284020,Borates; n.e.c. in heading no. 2840,178.44,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,721240,"Iron or non-alloy steel; flat-rolled, width less than 600mm, painted, varnished or coated with plastics",46.58,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,260300,Copper ores and concentrates,172.69,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,721922,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness of 4.75mm or more but not exceeding 10mm",38.75,1.0,0.0,1.0,kg,import
2020,CHL,COL,Colombia,M,Import,741533,"Copper; screws, bolts and nuts, threaded",219.69,1.0,0.0,1.0,kg,import
2020,CHL,CRI,Costa Rica,M,Import,740200,"Copper; unrefined, copper anodes for electrolytic refining",68.77,1.0,0.0,1.0,kg,import
2020,CHL,CYP,Cyprus,M,Import,711311,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof",249.46,1.0,0.0,1.0,kg,import
2020,CHL,CYP,Cyprus,M,Import,711790,"Jewellery; imitation, of other than base metal, whether or not plated with precious metal",35.1,1.0,0.0,1.0,kg,import
2020,CHL,CZE,Czechia,M,Import,720429,Ferrous waste and scrap; of alloy steel (excluding stainless),334.29,1.0,0.0,1.0,kg,import
2020,CHL,CZE,Czechia,M,Import,790700,Zinc; articles n.e.c. in chapter 79,88.07,1.0,0.0,1.0,kg,import
2020,CHL,DNK,Denmark,M,Import,281830,Aluminium hydroxide,356.97,1.0,0.0,1.0,kg,import
2020,CHL,DNK,Denmark,M,Import,760200,Aluminium; waste and scrap,71.84,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,721610,"Iron or non-alloy steel; U, I or H sections, hot-rolled, hot-drawn or extruded, of a height of less than 80mm",38.59,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,720690,Iron or non-alloy steel; primary forms (excluding ingots and iron of heading no. 7203),143.7,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,720150,"Iron; alloy pig iron, spiegeleisen, in pigs, blocks or other primary forms",94.82,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,711411,"Silversmiths' wares; and parts thereof, of silver, whether or not plated or clad with other precious metal",426.75,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,761300,Aluminium; containers for compressed or liquefied gas,321.71,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,741910,Copper; chain and parts thereof,235.11,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,811300,"Cermets; articles thereof, including waste and scrap",1026.16,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,711810,"Coin (other than gold coin), not being legal tender",54.96,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,811299,"Gallium, germanium, hafnium, indium, niobium (columbium), rhenium and vanadium; articles thereof, other than unwrought including waste and scrap and powders",2832.91,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,283522,"Phosphates; of mono- or disodium, whether or not chemically defined",75.27,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,722240,"Steel, stainless; angles, shapes and sections",11.24,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,740829,"Copper; wire, of copper alloys (other than copper-zinc base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",1261.01,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,252390,Cement; hydraulic kinds n.e.c. in heading no. 2523,245.89,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,740710,"Copper; bars, rods and profiles, of refined copper",552.89,1.0,0.0,1.0,kg,import
2020,CHL,ARG,Argentina,M,Import,721899,"Steel, stainless; semi-finished products, other than of rectangular cross-section",23.25,1.0,0.0,1.0,kg,import
2020,CHL,AUS,Australia,M,Import,284310,Colloidal precious metals; whether or not chemically defined,380.65,1.0,0.0,1.0,kg,import
2020,CHL,AUS,Australia,M,Import,284440,"Radioactive elements, isotopes, compounds, n.e.c. in heading no. 2844 alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues",12237.879,1.0,0.0,1.0,kg,import
2020,CHL,AUS,Australia,M,Import,760110,"Aluminium; unwrought, (not alloyed)",245.98,1.0,0.0,1.0,kg,import
2020,CHL,AUS,Australia,M,Import,741810,"Copper; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",90.92,1.0,0.0,1.0,kg,import
2020,CHL,AUS,Australia,M,Import,260400,Nickel ores and concentrates,32.41,1.0,0.0,1.0,kg,import
2020,CHL,AUT,Austria,M,Import,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",26.66,1.0,0.0,1.0,kg,import
2020,CHL,AUT,Austria,M,Import,741110,"Copper; tubes and pipes, of refined copper",229.52,1.0,0.0,1.0,kg,import
2020,CHL,AUT,Austria,M,Import,722240,"Steel, stainless; angles, shapes and sections",18.136,1.0,0.0,1.0,kg,import
2020,CHL,AUT,Austria,M,Import,250590,"Sands; natural, (other than silica and quartz sands), whether or not coloured, (other than metal-bearing sands of chapter 26)",2790.78,1.0,0.0,1.0,kg,import
2020,CHL,BHR,Bahrain,M,Import,711719,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal",308.28,1.0,0.0,1.0,kg,import
2020,CHL,BEL,Belgium,M,Import,740500,Copper; master alloys of copper,1201.5,1.0,0.0,1.0,kg,import
2020,CHL,BEL,Belgium,M,Import,251690,"Monumental or building stone; n.e.c. in heading no. 2516, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",236.12,1.0,0.0,1.0,kg,import
2020,CHL,NOR,Norway,M,Import,251810,"Dolomite, not calcined or sintered; including dolomite roughly trimmed, or merely cut by sawing or otherwise into blocks or slabs of rectangular (including square) shape",151082.76,456000.0,0.0,456000.0,kg,import
2020,CHL,NOR,Norway,M,Import,251749,"Stones; of heading no. 2515 or 2516 (excluding marble), in granules, chippings and powder, whether or not heat-treated",14430.78,79800.0,0.0,79800.0,kg,import
2020,CHL,NOR,Norway,M,Import,760900,"Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)",8105.68,5317.159,0.0,5317.159,kg,import
2020,CHL,NOR,Norway,M,Import,720990,"Iron or non-alloy steel; flat-rolled, width 600mm or more, cold-rolled, n.e.c. in heading no. 7209",1387.35,25.0,0.0,25.0,kg,import
2020,CHL,NOR,Norway,M,Import,252520,Mica; powder,4305.78,1600.0,0.0,1600.0,kg,import
2020,CHL,NOR,Norway,M,Import,711719,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal",119.26,0.1,0.0,0.1,kg,import
2020,CHL,NOR,Norway,M,Import,750890,Nickel; articles thereof n.e.c. in item no. 7508.1,556.5,1.438,0.0,1.438,kg,import
2020,CHL,NOR,Norway,M,Import,761699,Aluminium; articles n.e.c. in heading 7616,889.23,2.0,0.0,2.0,kg,import
2020,CHL,NOR,Norway,M,Import,722220,"Steel, stainless; bars and rods, cold-formed or cold-finished",3452.28,199.0,0.0,199.0,kg,import
2020,CHL,NOR,Norway,M,Import,740200,"Copper; unrefined, copper anodes for electrolytic refining",10397.08,308.4,0.0,308.4,kg,import
2020,CHL,NOR,Norway,M,Import,721922,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness of 4.75mm or more but not exceeding 10mm",156453.92,17840.0,0.0,17840.0,kg,import
2020,CHL,NOR,Norway,M,Import,250590,"Sands; natural, (other than silica and quartz sands), whether or not coloured, (other than metal-bearing sands of chapter 26)",14253.0,72000.0,0.0,72000.0,kg,import
2020,CHL,NOR,Norway,M,Import,741521,"Copper; washers, (including spring washers), not threaded",617.65,7.534,0.0,7.534,kg,import
2020,CHL,NOR,Norway,M,Import,282550,Copper oxides and hydroxides,4848113.87,884014.5,0.0,884014.5,kg,import
2020,CHL,NOR,Norway,M,Import,282732,Chlorides; of aluminium,1578.03,400.0,0.0,400.0,kg,import
2020,CHL,NOR,Norway,M,Import,283220,Sulphites; other than of sodium,1764.7,109.231,0.0,109.231,kg,import
2020,CHL,CHE,Switzerland,M,Import,282751,Bromides; of sodium or of potassium,45.06,0.1,0.0,0.1,kg,import
2020,CHL,CHE,Switzerland,M,Import,250810,"Clays (excluding expanded clays of heading no. 6806); bentonite, whether or not calcined",1184.16,40.0,0.0,40.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,710692,"Metals; silver, semi-manufactured",101.14,0.1,0.0,0.1,kg,import
2020,CHL,CHE,Switzerland,M,Import,721190,"Iron or non-alloy steel; flat-rolled, n.e.c. in heading no. 7211, width less than 600mm",169.95,3.45,0.0,3.45,kg,import
2020,CHL,CHE,Switzerland,M,Import,740710,"Copper; bars, rods and profiles, of refined copper",793.04,10.6,0.0,10.6,kg,import
2020,CHL,CHE,Switzerland,M,Import,760612,"Aluminium; plates, sheets and strip, thickness exceeding 0.2mm, alloys, rectangular (including square)",332.28,4.746,0.0,4.746,kg,import
2020,CHL,CHE,Switzerland,M,Import,280920,Phosphoric acid and polyphosphoric acids,37.01,0.25,0.0,0.25,kg,import
2020,CHL,CHE,Switzerland,M,Import,811300,"Cermets; articles thereof, including waste and scrap",42255.11,208.341,0.0,208.341,kg,import
2020,CHL,CHE,Switzerland,M,Import,281119,Inorganic acids; other than hydrogen fluoride,76.84,0.2,0.0,0.2,kg,import
2020,CHL,CHE,Switzerland,M,Import,741220,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of copper alloys",5257.04,92.308,0.0,92.308,kg,import
2020,CHL,CHE,Switzerland,M,Import,722300,"Steel, stainless; wire",67662.46,7310.0,0.0,7310.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,760410,"Aluminium; (not alloyed), bars, rods and profiles",2064.51,19.13,0.0,19.13,kg,import
2020,CHL,CHE,Switzerland,M,Import,260300,Copper ores and concentrates,563.69,23.0,0.0,23.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,760429,"Aluminium; alloys, bars, rods and profiles, other than hollow",1034.13,65.885,0.0,65.885,kg,import
2020,CHL,CHE,Switzerland,M,Import,710691,"Metals; silver, unwrought, (but not powder)",8554.03,5.431,0.0,5.431,kg,import
2020,CHL,CHE,Switzerland,M,Import,741521,"Copper; washers, (including spring washers), not threaded",809.66,42.446,0.0,42.446,kg,import
2020,CHL,CHE,Switzerland,M,Import,282510,Hydrazine and hydroxylamine and their inorganic salts,191.93,1.1,0.0,1.1,kg,import
2020,CHL,CHE,Switzerland,M,Import,284590,"Isotopes (excluding those of heading no. 2844); compounds, inorganic or organic, of such isotopes, whether or not chemically defined",3384.54,4.123,0.0,4.123,kg,import
2020,CHL,CHE,Switzerland,M,Import,711620,"Stones; precious or semi-precious stones (natural, synthetic or reconstructed) articles of",1551.93,1.646,0.0,1.646,kg,import
2020,CHL,CHE,Switzerland,M,Import,283720,Complex cyanides,73.57,0.5,0.0,0.5,kg,import
2020,CHL,CHE,Switzerland,M,Import,741110,"Copper; tubes and pipes, of refined copper",1674.28,11.377,0.0,11.377,kg,import
2020,CHL,CHE,Switzerland,M,Import,810890,"Titanium; other than unwrought, n.e.c. in heading no. 8108",1361.81,2.0,0.0,2.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,284390,"Inorganic or organic compounds of precious metals, n.e.c.; amalgams",14943.93,36.504,0.0,36.504,kg,import
2020,CHL,CHE,Switzerland,M,Import,750890,Nickel; articles thereof n.e.c. in item no. 7508.1,178.8,0.162,0.0,0.162,kg,import
2020,CHL,CHE,Switzerland,M,Import,283429,Nitrates; of other than potassium,89.24,0.4,0.0,0.4,kg,import
2020,CHL,CHE,Switzerland,M,Import,283650,Carbonates; calcium carbonate,14972.129,1440.0,0.0,1440.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,711311,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof",126.36,0.2,0.0,0.2,kg,import
2020,CHL,CHE,Switzerland,M,Import,711790,"Jewellery; imitation, of other than base metal, whether or not plated with precious metal",1569.8,5.352,0.0,5.352,kg,import
2020,CHL,CHE,Switzerland,M,Import,741529,"Copper; rivets, cotters, cotter-pins and similar articles, not threaded",539.16,1.443,0.0,1.443,kg,import
2020,CHL,CHE,Switzerland,M,Import,284700,Hydrogen peroxide; whether or not solidified with urea,28614.19,5040.0,0.0,5040.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,721049,"Iron or non-alloy steel; flat-rolled, width 600mm or more, (not corrugated), plated or coated with zinc (not electrolytically)",1218.02,10.41,0.0,10.41,kg,import
2020,CHL,CHE,Switzerland,M,Import,283327,Sulphates; of barium,14506.819,24001.231,0.0,24001.231,kg,import
2020,CHL,CHE,Switzerland,M,Import,711719,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal",1100.47,1.208,0.0,1.208,kg,import
2020,CHL,CHE,Switzerland,M,Import,710813,"Metals; gold, semi-manufactured",6434.49,0.1,0.0,0.1,kg,import
2020,CHL,CHE,Switzerland,M,Import,281129,"Inorganic oxygen compounds; of non-metals, n.e.c. in item no. 2811.2",57.54,0.1,0.0,0.1,kg,import
2020,CHL,CHE,Switzerland,M,Import,711319,"Jewellery; of precious metal (excluding silver) whether or not plated or clad with precious metal, and parts thereof",2624.86,1.3,0.0,1.3,kg,import
2020,CHL,NOR,Norway,M,Import,720230,Ferro-alloys; ferro-silico-manganese,124800.0,120000.0,0.0,120000.0,kg,import
2020,CHL,NOR,Norway,M,Import,741999,Copper; articles n.e.c. in heading no. 7419,11201.71,57.99,0.0,57.99,kg,import
2020,CHL,NOR,Norway,M,Import,281122,Silicon dioxide,20209.47,15428.0,0.0,15428.0,kg,import
2020,CHL,NOR,Norway,M,Import,721923,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness of 3mm or more but less than 4.75mm",1003.59,1701.0,0.0,1701.0,kg,import
2020,CHL,NOR,Norway,M,Import,721924,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness of less than 3mm",10303.2,2160.0,0.0,2160.0,kg,import
2020,CHL,NOR,Norway,M,Import,722211,"Steel, stainless; bars and rods, hot-rolled, hot-drawn or extruded, of circular cross-section",207555.44,27457.5,0.0,27457.5,kg,import
2020,CHL,NOR,Norway,M,Import,283699,Carbonates; n.e.c. in heading no. 2836 and other than lithium or strontium,11575.699,18900.0,0.0,18900.0,kg,import
2020,CHL,NOR,Norway,M,Import,721921,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness exceeding 10mm",4244.4,360.0,0.0,360.0,kg,import
2020,CHL,AUS,Australia,M,Import,710399,"Stones; precious (other than diamonds) and semi-precious stones, (other than rubies, sapphires and emeralds), worked other than simply sawn or roughly shaped, not strung, mounted or set",91.96,0.0,0.0,1.0,carat,import
2020,CHL,CAN,Canada,M,Import,710399,"Stones; precious (other than diamonds) and semi-precious stones, (other than rubies, sapphires and emeralds), worked other than simply sawn or roughly shaped, not strung, mounted or set",849.77,0.0,0.0,1.0,carat,import
2020,CHL,CHN,China,M,Import,710239,"Diamonds; non-industrial, (other than unworked or simply sawn, cleaved or bruted), but not mounted or set",226.15,0.0,0.0,1.0,carat,import
2020,CHL,CHN,China,M,Import,710391,"Stones; rubies, sapphires and emeralds, worked (other than simply sawn or roughly shaped), not strung, mounted or set",5.75,0.0,0.0,1.0,carat,import
2020,CHL,DOM,Dominican Rep.,M,Import,710399,"Stones; precious (other than diamonds) and semi-precious stones, (other than rubies, sapphires and emeralds), worked other than simply sawn or roughly shaped, not strung, mounted or set",385.04,0.0,0.0,1.0,carat,import
2020,CHL,DEU,Germany,M,Import,280429,"Gases, rare; other than argon",78.16,1.075,0.0,1.0,m³,import
2020,CHL,LTU,Lithuania,M,Import,710399,"Stones; precious (other than diamonds) and semi-precious stones, (other than rubies, sapphires and emeralds), worked other than simply sawn or roughly shaped, not strung, mounted or set",92.13,0.0,0.0,1.0,carat,import
2020,CHL,URY,Uruguay,M,Import,710399,"Stones; precious (other than diamonds) and semi-precious stones, (other than rubies, sapphires and emeralds), worked other than simply sawn or roughly shaped, not strung, mounted or set",646.3,0.0,0.0,1.0,carat,import
2020,CHL,S19,"Other Asia, nes",M,Import,720826,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 3mm or more but less than 4.75mm",38091.554,7279.0,0.0,7279.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,760719,"Aluminium; foil, (not backed), of a thickness not exceeding 0.2mm, not rolled",7411.671,6720.0,0.0,6720.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,810196,Tungsten (wolfram); wire,191.99,0.52,0.0,0.52,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,282619,Fluorides; other than of aluminium,23000.0,25.0,0.0,25.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,721931,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled or cold-reduced, of a thickness of 4.75mm or more",27070.32,13361.0,0.0,13361.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,741539,Copper; articles n.e.c. in heading no. 7415,31.94,0.215,0.0,0.215,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,760410,"Aluminium; (not alloyed), bars, rods and profiles",30158.548,3707.8,0.0,3707.8,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,710691,"Metals; silver, unwrought, (but not powder)",212.31,0.5,0.0,0.5,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,810194,"Tungsten (wolfram); unwrought, including bars and rods obtained simply by sintering",8138.12,39.2,0.0,39.2,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,721622,"Iron or non-alloy steel; T sections, hot-rolled, hot-drawn or extruded, of a height less than 80mm",67.44,1.4,0.0,1.4,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,740829,"Copper; wire, of copper alloys (other than copper-zinc base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",19912.1,3063.4,0.0,3063.4,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,251512,"Marble and travertine; merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape, having a specific gravity of 2.5 or more",311.62,23.66,0.0,23.66,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,760429,"Aluminium; alloys, bars, rods and profiles, other than hollow",13811.57,1640.289,0.0,1640.289,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,720421,Ferrous waste and scrap; of stainless steel,278.11,7.9,0.0,7.9,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,250100,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,1894.2,99.0,0.0,99.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,741210,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of refined copper",26.61,0.015,0.0,0.015,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,760720,"Aluminium; foil, backed with paper, paperboard, plastics or similar backing materials, of a thickness (excluding any backing) not exceeding 0.2mm",751.35,277.0,0.0,277.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,281121,Carbon dioxide,9838.84,416.752,0.0,416.752,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,761300,Aluminium; containers for compressed or liquefied gas,13749.41,346.112,0.0,346.112,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,810890,"Titanium; other than unwrought, n.e.c. in heading no. 8108",833.53,2.0,0.0,2.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,310100,"Fertilizers, animal or vegetable; whether or not mixed together or chemically treated; fertilizers, produced by the mixing or chemical treatment of animal or vegetable products",14472.04,9070.0,0.0,9070.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,741999,Copper; articles n.e.c. in heading no. 7419,3611.62,227.577,0.0,227.577,kg,import
