PERIODO,MES,COD_TIPO_OPERACION,COD_REGION_ORIGEN,COD_VIA_TRANSPORTE,COD_PUERTO_EMBARQUE,COD_PAIS_DESTINO,ITEM_SA,FOB_US_DUSLEG,FOBUS_AJUSTADO_IVV,PESO_BRUTO_KG,CANTIDAD_MERCANCIA,COD_UNIDAD_MEDIDA
2025,6,200,2,1,207,515,74031100,"25997787,76","26907819,07",2795622,2793614,6
2025,6,200,2,1,207,515,74031100,"2444007,67","2425221,96",248116,247898,6
2025,6,200,2,1,207,563,74031100,"16488058,9","16832738,65",1701392,1699854,6
2025,6,200,2,1,207,511,74031100,"3084455,47","3294334,92",333550,333306,6
2025,6,200,2,1,207,513,28012000,"6961403,46","6510503,46",111120,108000,6
2025,6,200,2,1,207,528,26131010,"560094,82","560094,82",20428,20000,6
2025,6,200,2,1,821,336,26030000,"95979757,66","95698326,82",33521200,33521200,6
2025,6,200,2,1,821,331,26030000,"59369394,87","59771475,65",22006000,22006000,6
2025,6,200,2,1,827,216,26030000,"24805809,71","24805809,71",10523720,10523720,6
2025,6,200,2,1,827,336,26030000,"23911504,49","23911504,49",10977360,10977360,6
2025,6,200,2,1,827,336,26030000,26589934,26589934,10299240,10299240,6
2025,6,200,2,1,827,336,26030000,"31462245,22","34566674,42",11009490,11009490,6
2025,6,200,2,1,827,331,26030000,"27225050,48","26007045,51",10237190,10237190,6
2025,6,200,2,1,827,329,26030000,"27787067,6","27787067,6",10989950,10989950,6
2025,6,200,2,1,903,225,74031100,"56355703,82","57941372,85",5719937,5715411,6
2025,6,200,2,1,903,225,74031100,"5821193,93","5948874,72",604950,604434,6
2025,6,200,2,1,903,216,74031100,"1897175,48","1897175,48",201457,201377,6
2025,6,200,2,1,903,216,26139010,"4332376,96","4904927,61",214292,211100,6
2025,6,200,2,1,903,225,74031100,"5155088,96","6040755,22",506049,505649,6
2025,6,200,2,1,903,219,74031100,"1954669,83","1954669,83",201113,200953,6
2025,6,200,2,1,903,220,26131010,"3293908,18","3246626,22",122568,120000,6
2025,6,200,2,1,903,220,28342100,"29234,79","29234,78",24060,24000,6
2025,6,200,2,1,903,220,74031100,"30586888,04","31243985,48",3181210,3178494,6
2025,6,200,2,1,903,220,26131010,"6500065,75","6502610,03",245400,240000,6
2025,6,200,2,1,903,220,26131010,"1084107,7","1084107,7",41036,40000,6
2025,6,200,2,1,903,220,74031100,"14509347,2","14509347,2",1507414,1506214,6
2025,6,200,2,1,903,220,26139010,"104455,44","103555,44",5116,5048,6
2025,6,200,2,1,903,220,74031100,"4904121,65","4969143,45",507037,506637,6
2025,6,200,2,1,903,220,74031100,"760537,11","760537,11",100540,100460,6
2025,6,200,2,1,903,336,26030000,"21824647,71","22868944,71",10027650,10027650,6
2025,6,200,2,1,903,336,74031100,"869986,93","869986,93",100911,100871,6
2025,6,200,2,1,903,336,26030000,"115229593,47","121282590,32",50580910,50580910,6
2025,6,200,2,1,903,336,26030000,"57622838,46","57956600,2",23715910,23715910,6
2025,6,200,2,1,903,504,74031100,"4738291,88","4885842,31",496568,496144,6
2025,6,200,2,1,903,517,74031100,"1436235,48","1428084,39",152549,152417,6
2025,6,200,2,1,903,563,74031100,"9761170,48","9905094,02",1003830,1003010,6
2025,6,200,2,1,903,515,74031100,"1992282,56","1993135,05",202171,202011,6
2025,6,200,2,1,908,336,74031100,"10668776,37","10997729,73",1115625,1114739,6
2025,6,200,2,1,908,333,26139010,"4165978,14","5217547,8",214399,211207,6
2025,6,200,2,1,908,333,74031100,"17461703,6","18232951,29",1882024,1880426,6
2025,6,200,2,1,908,330,74031100,"2772957,87","2966271,75",301555,301295,6
2025,6,200,2,1,908,319,26139010,"5263572,7","6543850,57",267837,263847,6
2025,6,200,2,1,908,319,74031100,"991458,13","985786,7",101761,101675,6
2025,6,200,2,1,915,336,26030000,"195293768,08","203715856,79",93356930,93356930,6
2025,6,200,2,1,950,336,26030000,"682993468,56","698740776,98",267428400,267428400,6
2025,6,200,2,1,950,333,26030000,"28805382,6","29031184,9",10600000,10600000,6
2025,6,200,2,1,950,331,26030000,"119833631,06","125836484,01",45005700,45005700,6
2025,6,200,3,1,207,225,74031100,"3848907,77","3944374,99",401270,400948,6
2025,6,200,3,1,207,225,74031100,"15385898,22","15542130,79",1580567,1579301,6
2025,6,200,3,1,207,336,26030000,"27291353,24","29759808,03",11008940,11008940,6
2025,6,200,3,1,207,512,26030000,"26345224,48","26532787,91",11720240,11720240,6
2025,6,200,3,1,905,336,74031900,"424524,31","424524,31",52520,52520,6
2025,6,200,13,1,207,225,26131010,"1087546,56","1290505,25",40976,40000,6
2025,6,200,13,1,207,225,74031100,"3761444,21","3823906,44",395953,395559,6
2025,6,200,13,1,207,210,74031100,"1160284,45","1220776,02",124105,123981,6
2025,6,200,13,1,207,333,26131010,"10094550,4","11623962,95",368784,360000,6
2025,6,200,13,1,207,514,26139010,"7810444,81","9377290,01","405774,6",403717,6
2025,6,200,13,1,903,220,26131010,"3336011,5","3336011,5",122928,120000,6
2025,6,200,13,1,903,220,26131010,"10941576,36","11258234,3","405662,4",396000,6
2025,6,200,13,1,903,317,26131010,"3367752,9","4216702,76",122928,120000,6
2025,6,200,13,1,903,514,26139010,"2649322,42","3246185,58",131704,131061,6
2025,6,200,13,1,908,317,26131010,"1059622,83","1231988,45",40976,40000,6
2025,6,200,13,1,908,317,26131010,"10186607,28","11362801,32",389272,380000,6
2025,6,200,13,7,998,220,26131010,"2837391,82","2831491,34",96096,96000,6
2025,6,201,0,1,207,336,28369130,147,147,"151,41",147,6
2025,6,201,0,1,207,336,28369130,10,10,"10,3",10,6
2025,6,201,0,1,207,333,28369130,34,34,"35,02",34,6
2025,6,201,0,1,908,336,28369130,13,13,"13,39",13,6
2025,6,201,0,1,908,336,28369140,5,5,"5,15",5,6
2025,6,201,0,1,908,336,28369130,6,6,"6,18",6,6
2025,6,201,0,1,908,333,28369130,11,11,"11,33",11,6
2025,6,200,3,1,917,225,74031100,"313737,52","324891,93",34265,34239,6
2025,6,200,3,1,917,225,74031100,"68287205,11","75631531,42",6804235,6799630,6
2025,6,200,3,1,917,336,26030000,"22574672,94","23515665,97",11076510,11076510,6
2025,6,200,3,1,918,336,26030000,"33943110,06","38954074,44",11500210,11500210,6
2025,6,200,3,1,918,336,26011110,23165313,"23999987,35",270348000,270347009,6
2025,6,200,3,1,918,336,26011110,"14577148,99","14658168,85",178475000,178475000,6
2025,6,200,3,1,918,336,26030000,"44375690,44","43906195,68",20925510,20925510,6
2025,6,200,3,1,918,333,26030000,"34265584,95","38828484,07",11499820,11499820,6
2025,6,200,3,1,918,331,26030000,"33757052,55","39323374,87",11501030,11501030,6
2025,6,200,3,1,918,517,26030000,"33585618,79","36661747,44",11338370,11338370,6
2025,6,200,3,1,920,333,26011210,"22773494,85","22048613,96",176506000,176506000,6
2025,6,200,3,1,920,313,26011110,"17937106,11","17430254,22",171801000,171801000,6
2025,6,200,3,1,920,124,26011110,"16578236,23","16578236,23",175859000,175859000,6
2025,6,200,4,1,199,336,26030000,"155757296,56","159146052,3",66196200,66196200,6
2025,6,200,4,1,199,331,26030000,"102539894,65","117517934,82",43200110,43200110,6
2025,6,200,4,1,904,563,26030000,"60085460,73","60402179,82",22138780,22138780,6
2025,6,200,4,1,946,336,26011110,"24941516,05","27291515,36",290480000,290479009,6
2025,6,200,5,7,965,223,28342100,"23263,8","23263,8","25910,85",25200,6
2025,6,200,13,7,965,224,28342100,"283770,3","283770,3","335602,08",330000,6
2025,6,200,13,7,965,224,71069200,"12096,1","12096,1","79,8",60,6
2025,6,200,1,1,905,225,28012000,"2195083,47","2195083,47",33887,32000,6
2025,6,200,1,1,905,317,28012000,"1627546,81","1627546,81",24126,23000,6
2025,6,200,1,1,905,504,28012000,1460000,"1305123,3",20964,20000,6
2025,6,200,1,1,905,515,28012000,505084,505084,7439,7040,6
2025,6,200,2,1,905,225,28012000,1147560,"1092854,4","16462,6",15720,6
2025,6,200,2,1,905,317,28012000,"8556415,5","7861195,5",123120,120000,6
2025,6,200,2,1,905,317,28012000,7884000,7773624,"113342,5",108000,6
2025,6,200,2,1,905,504,28012000,1460000,1357000,20945,20000,6
2025,6,200,2,1,905,514,28012000,1314000,1238760,19203,18000,6
2025,6,200,2,1,905,405,28012000,"632450,7","504770,7",8708,8400,6
2025,6,200,5,1,948,336,26030000,"101555027,13","103582216,35",52678040,52678040,6
2025,6,200,5,1,948,336,26030000,"23589077,83","24327830,08",10531590,10531590,6
2025,6,200,5,1,948,317,26030000,"46309934,81","49371557,68",21100470,21100470,6
2025,6,200,5,1,948,517,26030000,"23447777,71","23929757,93",10542870,10542870,6
2025,6,200,1,1,906,216,28012000,"1106284,83","1106284,83",15734,15000,6
2025,6,200,2,1,906,225,28012000,"3023308,25","3023308,25",44448,43200,6
2025,6,200,2,1,906,216,28012000,1576800,1612224,"23283,2",21600,6
2025,6,200,3,1,906,220,74031100,"11668921,47","12566231,02",1248370,1247783,6
2025,6,200,3,1,906,220,74031100,"920318,32","963167,18",100037,99995,6
2025,6,200,3,1,906,336,74031100,"9357596,39","9687516,76",999889,999459,6
2025,6,200,3,1,906,336,26030000,34501,34501,102685,102685,6
2025,6,200,3,1,906,330,74031100,"925023,62","989183,33",100040,99998,6
2025,6,200,3,1,906,330,74031100,"1849519,96","1974802,82",200023,199939,6
2025,6,200,4,1,906,514,26139010,"2081817,43","2674964,82","105037,8","103441,8",6
2025,6,200,4,1,906,336,26139010,"2985691,84","3476274,72","156356,2","153962,2",6
2025,6,200,4,1,906,333,26139010,"4297647,66","5425903,4","212361,3","209169,3",6
2025,6,200,4,1,906,330,26030000,"4225829,13","4225829,13",1422830,1422830,6
2025,6,200,4,1,906,517,74031100,"1436747,76","1436747,76",150944,150764,6
2025,6,200,4,1,906,515,26139010,"8349360,46","9906296,75","423884,2","417500,2",6
2025,6,200,5,1,906,225,74031100,"35876087,45","36671910,98",3401395,3399928,6
2025,6,200,5,1,906,220,74031100,18382598,"18418509,12",1900617,1899808,6
2025,6,200,5,1,906,220,74031100,"2422105,13","2481780,05",250086,249977,6
2025,6,200,5,1,906,220,74031100,"988522,65","992396,35",100043,99999,6
2025,6,200,5,1,906,220,74031100,"7714422,83","7714422,83",805432,804526,6
2025,6,200,5,1,906,220,74031100,"9877227,89","9860449,92",1000426,999993,6
2025,6,200,5,1,906,336,74031100,"4894063,96","4917295,6",500183,499977,6
2025,6,200,5,1,906,336,26030000,"24140884,84","24272403,4",11204030,11204030,6
2025,6,200,5,1,906,336,74020012,"9403217,47","9999794,12",1000314,999742,6
2025,6,200,5,1,906,333,26131010,"577223,07","616673,42",20508,20000,6
2025,6,200,5,1,906,331,26131010,"2083327,74","2083327,74",82032,80000,6
2025,6,200,5,1,906,331,26131010,"2107892,37","2107892,37",82638,80000,6
2025,6,200,5,1,906,331,26131010,"3404214,12","3541314,6",126684,120000,6
2025,6,200,5,1,906,336,26131010,"2199486,84","2199377,61",82032,80000,6
2025,6,200,5,1,906,504,74031100,"9731067,3","9941790,35",1000427,999999,6
2025,6,200,5,1,906,517,74031100,"5639900,54","5775801,23",599946,599644,6
2025,6,200,5,1,906,517,74031100,"33797543,52","33978079,47",3501266,3499795,6
2025,6,200,5,1,906,515,26131010,"596374,67","628973,64",20508,20000,6
2025,6,200,13,1,906,225,74031100,"2713473,47","2903439,64",299300,299068,6
2025,6,200,13,1,906,336,74020011,"979036,68","1022343,78",100433,100370,6
2025,6,200,13,1,906,336,74020019,"18581883,01","20032855,19",1903508,1902320,6
2025,6,200,13,1,906,336,74031100,"916431,9","980301,29",100629,100551,6
2025,6,200,13,1,906,336,74032100,"69480,51","69480,51",15442,15290,6
2025,6,200,13,1,906,336,26030000,"4550841,55","4550841,55",2842470,2842470,6
2025,6,200,13,1,906,336,74031100,"6384168,27","6829727,57",701998,701454,6
2025,6,200,13,1,906,333,74020019,"10927076,09","11875224,54",1146431,1145750,6
2025,6,200,13,1,906,333,74031100,"2754926,71","2911419,92",299525,299293,6
2025,6,200,13,1,906,330,74031100,"4671296,45","4873180,7",503117,502727,6
2025,6,200,13,1,906,317,26131010,"2950089,96","2950089,96",113160,108000,6
2025,6,200,13,1,906,315,26030000,"92271,19","92271,19",27910,27910,6
2025,6,200,13,1,906,319,74031100,"1896630,07","1946039,85",201045,200889,6
2025,6,200,13,1,906,505,28417010,"499483,27","666109,45",20370,20000,6
2025,6,200,13,1,906,514,26139010,"7379944,88","8811696,99","365621,4","357999,8",6
2025,6,200,2,4,992,225,71069111,"17308252,46","17308252,48",16890,"16607,698",6
2025,6,200,2,4,992,225,71069111,"5921839,23","5921839,24",5646,"5548,312",6
2025,6,200,2,4,992,508,71081219,"54387182,64","55698584,3",14582,"13639,17",6
2025,6,200,3,4,992,226,71081219,"8383026,9","8317282,11","723,74","647,817",6
2025,6,200,3,4,992,317,71081219,"27748496,52","27883542,99",1148,"909,65",6
2025,6,200,3,4,992,508,71081219,"22351551,65","22351551,65","1729,92","1593,397",6
2025,6,200,13,4,992,225,71081211,"16556635,41","16556635,43",169,"163,807",6
2025,6,200,13,4,992,225,71081220,"2103455,29","2159443,21","31,95","29,945",6
2025,6,200,13,4,992,225,71081219,"3240803,14","3218875,06","121,43","106,19",6
2025,6,200,13,4,992,225,71081219,"60078,42","60078,42",3,"1,9209",6
2025,6,200,13,4,992,225,71081320,"608451,47","612880,5",9,"7,4345",6
2025,6,200,13,4,992,225,71081219,"732020,39","729254,44","29,84","25,71",6
2025,6,200,13,4,992,218,71069200,"41775,6","41775,6",195,185,6
2025,6,200,13,4,992,219,71069200,"4784,4","4784,4",12,10,6
2025,6,200,13,4,992,224,71069200,"8965,64","8965,64","105,7",100,6
2025,6,200,13,4,992,508,71081219,"19947092,68","20119987,02",1878,"1732,0759",6
2025,6,201,0,4,992,226,26030000,760,760,1669,1616,6
2025,6,201,0,4,992,512,26139010,300,300,67,49,6
2025,6,201,0,11,992,225,26139010,3,3,3,3,6
2025,6,201,0,11,992,225,28369130,"134,62","134,62","15,6",12,6
2025,6,201,0,11,992,225,28369190,"21,72","21,72","2,7",2,6
2025,6,201,0,11,992,220,28369130,"21,4","21,4","2,7",2,6
2025,6,201,0,11,992,336,28369130,19,19,"20,2",19,6
2025,6,201,0,11,992,331,28342100,"7,5","7,5",6,5,6
2025,6,201,0,11,992,331,28369130,"2,6","2,6","3,8","2,6",6
2025,6,201,0,11,992,331,28369130,"1,4","1,4",2,"1,4",6
2025,6,204,0,11,992,219,26131010,500,500,"1,2","1,2",6
2025,6,204,0,11,992,511,74031100,212,212,1,1,6
2025,7,200,1,1,901,220,28012000,"1560626,76","1560626,76",22606,21600,6
2025,7,200,2,1,901,220,28012000,"5203054,23","5203054,23",74994,72000,6
2025,7,200,15,1,901,225,25280010,"40114,24","40114,24",92120,90720,6
2025,7,200,15,1,901,201,25280010,60963,60963,140420,140000,6
2025,7,200,15,1,901,336,74031100,"948040,02","948040,02",100833,100753,6
2025,7,200,1,1,204,336,26030000,"37488651,07","37488651,07",20015900,20015900,6
2025,7,200,1,1,204,336,26030000,"357914676,39","357914676,39",191195500,191195500,6
2025,7,200,1,1,902,336,28012000,1581525,1581525,22819,21600,6
2025,7,200,1,1,902,336,26139010,"234330,9","267073,06",19259,"18938,6",6
2025,7,200,1,1,902,336,28012000,10026522,10026522,159175,151200,6
2025,7,200,1,1,902,336,26139010,"981405,75","1011352,71",163816,"160914,6",6
2025,7,200,1,1,902,336,26139010,"2720223,48","2720223,48","137421,1","137106,1",6
2025,7,200,1,1,902,333,26139010,"2848057,46","2848057,46","132141,4","131826,4",6
2025,7,200,1,1,902,331,28342100,149520,149520,168336,168000,6
2025,7,200,1,1,902,517,28342100,"875769,84","875769,84",1150820,1128000,6
2025,7,200,1,1,902,517,28342100,181230,181230,244920,240000,6
2025,7,200,1,1,902,510,28342100,113831,113831,147216,144000,6
2025,7,200,1,1,902,514,28342100,"38532,84","38532,84",48960,48000,6
2025,7,200,1,1,902,515,28342100,"57466,56","57466,56",73440,72000,6
2025,7,200,1,1,902,520,28342100,"94757,35","94757,35",122680,120000,6
2025,7,200,1,1,902,528,28342100,"580149,24","580149,24",736080,720000,6
2025,7,200,1,7,959,221,28342100,25220,25220,26544,26000,6
2025,7,200,1,7,998,224,28342100,639849,639849,753756,749000,6
2025,7,200,1,7,998,224,28342100,"357570,7","357570,7",414330,413000,6
2025,7,200,1,7,998,224,28342100,"96399,04","96399,04",112184,112000,6
2025,7,200,2,1,902,336,28012000,"1529128,04","1529128,04",22512,21600,6
2025,7,200,2,1,902,336,28012000,1530815,1530815,22512,21600,6
2025,7,200,2,1,902,336,28012000,1576800,1487592,"22582,1",21600,6
2025,7,200,2,1,902,325,28012000,1576800,1539864,"22582,1",21600,6
2025,7,200,2,1,902,514,74031100,"141858,67","141858,67",16090,16070,6
2025,7,200,2,1,914,515,28342100,"13997674,23","13997674,23",17411400,17411400,6
2025,7,200,2,1,914,515,28342100,"515957,39","515957,39",502854,501600,6
2025,7,200,2,7,959,221,28342100,67584,67584,51716,50400,6
2025,7,200,1,1,207,336,26030000,"62904719,38","62904719,38",34289980,34289980,6
2025,7,200,1,1,207,331,26030000,"49315870,5","49315870,5",20995590,20995590,6
2025,7,200,1,1,207,317,26030000,"37318629,84","37318629,84",20002780,20002780,6
2025,7,200,1,1,207,517,26030000,"24149343,3","24149343,3",10466230,10466230,6
2025,7,200,1,1,207,563,26030000,"53575602,21","53575602,21",22034070,22034070,6
2025,7,200,1,1,915,333,26030000,"25938249,83","25938249,83",10437120,10437120,6
2025,7,200,2,1,207,226,28369140,"252081,82","252081,82",41240,40000,6
2025,7,200,2,1,207,225,28369130,"438942,57","438942,57",41520,40000,6
2025,7,200,2,1,207,225,28369130,"615695,73","615695,73",56780,55000,6
2025,7,200,2,1,207,225,28369140,"446976,05","446976,05",41240,40000,6
2025,7,200,2,1,207,225,28012000,"4051916,76","4051916,76",59592,57600,6
2025,7,200,2,1,207,225,74031100,"333708463,03","325900374,47",32968148,32941616,6
2025,7,200,2,1,207,225,74031100,"7395257,73","7391948,43",828750,828090,6
2025,7,200,2,1,207,225,74031100,"5026258,79","4826103,14",500599,500197,6
2025,7,200,2,1,207,225,74031100,"42904520,3","42398413,05",4354441,4350693,6
2025,7,200,2,1,207,225,28369130,"109093,81","109093,81",10260,10000,6
2025,7,200,2,1,207,225,74031100,"169233256,09","171888007,21",16568689,16555081,6
2025,7,200,2,1,207,225,74031100,"22978078,91","22978078,91",2310339,2308499,6
2025,7,200,2,1,207,225,74031100,"108743206,32","107862858,85",10635816,10627134,6
2025,7,200,2,1,207,336,28369130,"19354716,4","19354716,4",1754400,1700000,6
2025,7,200,2,1,207,336,28012000,"40769529,05","40769529,05",597120,576000,6
2025,7,200,2,1,207,336,28369130,"3153563,42","3153563,42",410500,400080,6
2025,7,200,2,1,207,336,74031100,"174354013,98","172907886,7",17789592,17776192,6
2025,7,200,2,1,207,336,74031100,"979321,54","979321,54",100702,100662,6
2025,7,200,2,1,207,336,74031100,"4819115,36","4896683,82",500144,499772,6
2025,7,200,2,1,207,336,28369130,"41993876,4","41993876,4",6259260,6100528,6
2025,7,200,2,1,207,336,28369130,"2364058,88","2364058,88",206400,200000,6
2025,7,200,2,1,207,336,74031900,"451544,77","451544,77",50993,49993,6
2025,7,200,2,1,207,336,26131010,"1182966,16","1304954,52",40900,40000,6
2025,7,200,2,1,207,336,26139010,"2913451,1","3028816,52",218070,205718,6
2025,7,200,2,1,207,336,74020012,"40402469,39","40592476,04",4029459,4023711,6
2025,7,200,2,1,207,336,74020013,"24810151,16","24810151,16",2517190,2514220,6
2025,7,200,2,1,207,336,74031100,"556837,3","555862,06",58172,58124,6
2025,7,200,2,1,207,336,74020013,"15450193,85","15450193,85",1502510,1501898,6
2025,7,200,2,1,207,336,26131010,"2251655,04","2579847,3",81800,80000,6
2025,7,200,2,1,207,336,74020012,"20474116,63","20507209,17",2010300,2006904,6
2025,7,200,2,1,207,336,28369130,"17925500,39","17925500,39",2749680,2680000,6
2025,7,200,2,1,207,336,28369190,"11415005,57","11415005,57",1716400,1680000,6
2025,7,200,2,1,207,333,28369130,"12145861,74","12145861,74",1073540,1040000,6
2025,7,200,2,1,207,333,26131010,"14636231,8","16089833,42",531656,520000,6
2025,7,200,2,1,207,333,28252011,"19976572,34","19976572,34",2586912,2511558,6
2025,7,200,2,1,207,333,28342100,"143141,05","143141,05",157208,153000,6
2025,7,200,2,1,207,333,28369130,"8480643,49","8480643,49",1169925,1140228,6
2025,7,200,2,1,207,333,28369190,"11168244,55","11168244,55",1403952,1372800,6
2025,7,200,2,1,207,333,74031100,"48228267,95","48783102,98",5007690,5003452,6
2025,7,200,2,1,207,333,74031100,"2003366,45","1951216,42",199373,199229,6
2025,7,200,2,1,207,336,74031100,"1926986,27","1929761,65",200552,200404,6
2025,7,200,2,1,207,333,28369130,"235969,39","235969,39",20640,20000,6
2025,7,200,2,1,207,333,28369130,"17492012,7","17492012,7",2216700,2160432,6
2025,7,200,2,1,207,333,74031100,"5812320,87","5837233,3",601455,601003,6
2025,7,200,2,1,207,331,26131010,"4822660,18","4822660,17",184664,180000,6
2025,7,200,2,1,207,331,28369130,"158712,86","158712,86",21000,20000,6
2025,7,200,2,1,207,331,28369130,"5430302,92","5430302,92",474720,460000,6
2025,7,200,2,1,207,331,26131010,"9920707,8","9931827,49","397142,3","377814,3",6
2025,7,200,2,1,207,331,28252011,"1464759,54","1464759,54",111240,108000,6
2025,7,200,2,1,207,331,28369130,"421988,12","421988,12",49840,48000,6
2025,7,200,2,1,207,331,74020013,"25373666,1","25373666,1",2401203,2400349,6
2025,7,200,2,1,207,331,28369140,"269834,37","269834,37",24672,24000,6
2025,7,200,2,1,207,331,26131010,"5093975,85","5093975,85","206938,8","197844,8",6
2025,7,200,2,1,207,331,28369140,"225053,73","225053,73",20620,20000,6
2025,7,200,2,1,207,331,26131010,"563169,11","563169,11",21064,20000,6
2025,7,200,2,1,207,331,28342100,"20052,74","20052,74",20564,20000,6
2025,7,200,2,1,207,331,26131010,"6762515,69","6762515,69",273832,260000,6
2025,7,200,2,1,207,331,28369130,"184141,41","184141,41",24920,24000,6
2025,7,200,2,1,207,330,74031100,"900505,33","900505,33",100831,100791,6
2025,7,200,2,1,207,330,74031100,"4036280,28","3926848,55",401560,401204,6
2025,7,200,2,1,207,330,74031100,"7226047,43","7384127,17",750805,750177,6
2025,7,200,2,1,207,330,26030000,"4075472,96","4075472,96",1382010,1382010,6
2025,7,200,2,1,207,317,28012000,"1526913,04","1526913,04",22512,21600,6
2025,7,200,2,1,207,317,26131010,"7841345,65","8579852,92",286212,280000,6
2025,7,200,2,1,207,317,28012000,"2802530,96","2802530,96",41040,40000,6
2025,7,200,2,1,207,317,28252011,"320148,06","320148,06",41200,40000,6
2025,7,200,2,1,207,317,26131010,"1041517,95","1274659,71",42128,40000,6
2025,7,200,2,1,207,319,28342100,"116716,93","116716,93",123132,120000,6
2025,7,200,2,1,207,319,74031100,"6910397,61","6751656,76",699682,699090,6
2025,7,200,2,1,207,329,74031100,"4825832,38","4903599,66",501421,501053,6
2025,7,200,2,1,207,504,26131010,"2076059,5","2076059,5",81800,80000,6
2025,7,200,2,1,207,505,74031100,"61597372,81","58852746,5",6000167,5995107,6
2025,7,200,2,1,207,517,74031100,"2470341,36","2383737,2",252125,251911,6
2025,7,200,2,1,207,517,26030000,"24376311,22","24376311,22",10538990,10538990,6
2025,7,200,2,1,207,510,26131010,"580407,47","586633,93",21064,20000,6
2025,7,200,2,1,207,510,28369190,"1424912,69","1424912,69",174440,168000,6
2025,7,200,2,1,207,563,28369130,"671068,54","671068,54",61920,60000,6
2025,7,200,2,1,207,563,28369140,"905603,11","905603,11","82568,1",80000,6
2025,7,200,2,1,207,563,74031100,"4405491,25","4408565,39",451735,451367,6
2025,7,200,2,1,207,514,28252011,"1227230,85","1227230,85",144200,140000,6
2025,7,200,2,1,207,514,28369130,"79778,82","79778,82",10260,10000,6
2025,7,200,2,1,207,514,28369190,"388605,42","388605,42",48920,48000,6
2025,7,200,2,1,207,515,26131010,"4546552,67","4723326,76",167090,160000,6
2025,7,200,2,1,207,515,28012000,"12658915,08","12658915,08",202440,195600,6
2025,7,200,2,1,207,515,74031100,"7577595,88","7446227,08",754031,753383,6
2025,7,200,2,1,207,515,26131010,"2232046,3","2527459,54",84256,80000,6
2025,7,200,2,1,207,563,74031100,"10006710,3","9930546,4",1005886,1005146,6
2025,7,200,2,1,207,511,26030000,"25208521,63","25208521,63",10000620,10000620,6
2025,7,200,2,1,207,511,74031100,"19406542,42","19382256,4",2000437,1999007,6
2025,7,200,2,1,207,513,28012000,"5820395,22","5820395,22",92600,90000,6
2025,7,200,2,1,207,528,26131010,"566980,92","566980,92",20428,20000,6
2025,7,200,2,1,821,336,26030000,"229150066,11","237971747,93",79484500,79484500,6
2025,7,200,2,1,821,331,26030000,"34683213,15","34683213,15",11503600,11503600,6
2025,7,200,2,1,821,563,26030000,"31355112,62","30709821,17",11003900,11003900,6
2025,7,200,2,1,827,336,26030000,"63964038,03","63964038,03",21922880,21922880,6
2025,7,200,2,1,827,336,26030000,54121380,54121380,21697830,21697830,6
2025,7,200,2,1,827,336,26030000,"97317454,44",101461224,32967510,32967510,6
2025,7,200,2,1,903,216,74031100,"1880863,32","1880863,32",201478,201398,6
2025,7,200,2,1,903,220,28342100,"29234,79","29234,79",24060,24000,6
2025,7,200,2,1,903,220,74031100,"51027607,02","50024629,16",5107703,5103383,6
2025,7,200,2,1,903,220,26131010,"1689441,65","1690328,39",61350,60000,6
2025,7,200,2,1,903,220,26131010,"7768319,89","7768319,89",306750,300000,6
2025,7,200,2,1,903,220,74031100,"9981460,97","9981460,97",1004748,1003948,6
2025,7,200,2,1,903,220,25280010,332800,332800,1003000,1000000,6
2025,7,200,2,1,903,220,74031100,"15970483,74","15949309,99",1609101,1607791,6
2025,7,200,2,1,903,220,74031100,"31584688,13","31279965,01",3229749,3227167,6
2025,7,200,2,1,903,220,74031100,"5030606,1","5030606,1",501756,501356,6
2025,7,200,2,1,903,220,74031100,"988388,4","988388,4",100424,100344,6
2025,7,200,2,1,903,336,26030000,"68376978,6","68376978,6",30528110,30528110,6
2025,7,200,2,1,903,331,26030000,"44373290,1","44373290,1",20462190,20462190,6
2025,7,200,2,1,903,515,74031100,"1464887,7","1473797,82",151524,151404,6
2025,7,200,2,1,908,336,28369130,"3519680,07","3519680,07",309600,300000,6
2025,7,200,2,1,908,336,28369140,"1126032,66","1126032,66",103100,100000,6
2025,7,200,2,1,908,336,74031100,"39035829,34","38529333,96",3986285,3983069,6
2025,7,200,2,1,908,336,28369130,"1418300,33","1418300,33",123840,120000,6
2025,7,200,2,1,908,336,74031100,"1262112,34","1219735,31",125938,125830,6
2025,7,200,2,1,908,333,28369130,"2497637,1","2497637,1",227220,220000,6
2025,7,200,2,1,908,333,74031100,"6675414,6","6765556,13",698657,698053,6
2025,7,200,2,1,908,330,74031100,"2867956,51","2942635,34",300853,300591,6
2025,7,200,2,1,908,319,74031100,"4983770,53","4866753,41",498229,497805,6
2025,7,200,2,1,915,336,26030000,"83626528,53","84571774,35",40792170,40792170,6
2025,7,200,2,1,915,333,26030000,"21245785,85","21245785,85",10371240,10371240,6
2025,7,200,2,1,915,317,26030000,"47133199,27","47133199,27",11474090,11474090,6
2025,7,200,2,1,950,336,26030000,"50690479,59","52340718,84",22457900,22457900,6
2025,7,200,2,1,950,336,26030000,"685966701,6","715044519,32",283351800,283351800,6
2025,7,200,2,1,950,333,26030000,"53897867,83","53897867,83",21685600,21685600,6
2025,7,200,2,1,950,331,26030000,"146513528,19","149233686,62",64943500,64943500,6
