FROM_NAME,FROM_TYPE,FROM_LAT,FROM_LON,TO_NAME,TO_TYPE,TO_LAT,TO_LON,EDGE_TYPE,PRODUCT_FORM,COMMODITIES,DISTANCE_KM
Canchas,mine,-25.458999999999943,-70.20699999999994,Franke SX-EW Plant,plant,-25.8334,-69.8639,mine_to_plant,cathode_sxew,Copper,54.0
Canchas,mine,-25.458999999999943,-70.20699999999994,José Antonio Moreno,plant,-25.3963,-70.4742,mine_to_plant,concentrate,Copper,27.7
Canchas,mine,-25.458999999999943,-70.20699999999994,Mantoverde SX-EW plant,plant,-26.5615,-70.3253,mine_to_plant,cathode_sxew,Copper,123.2
Canchas,mine,-25.458999999999943,-70.20699999999994,Osvaldo Martínez,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Copper,107.4
Canchas,mine,-25.458999999999943,-70.20699999999994,Potrerillos SX-EW refinery and smelter,plant,-26.283,-69.5965,mine_to_plant,cathode_sxew,Copper,110.1
Candelaria,mine,-27.51699999999994,-70.29099999999994,Biocobre refinery,plant,-27.5734,-70.2484,mine_to_plant,cathode_er,Copper,7.5
Candelaria,mine,-27.51699999999994,-70.29099999999994,Hernán Videla Lira smelter (anodes and blister),plant,-27.4198,-70.2577,mine_to_plant,blister,Copper,11.3
Candelaria,mine,-27.51699999999994,-70.29099999999994,Mantoverde SX-EW plant,plant,-26.5615,-70.3253,mine_to_plant,cathode_sxew,Copper,106.3
Candelaria,mine,-27.51699999999994,-70.29099999999994,Manuel Antonio Matta,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Copper,12.2
Candelaria,mine,-27.51699999999994,-70.29099999999994,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Gold,12.2
Candelaria,mine,-27.51699999999994,-70.29099999999994,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Silver,12.2
Candelaria,mine,-27.51699999999994,-70.29099999999994,Osvaldo Martínez,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Copper,122.1
Candelaria,mine,-27.51699999999994,-70.29099999999994,Osvaldo Martínez plant,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Gold,122.1
Candelaria,mine,-27.51699999999994,-70.29099999999994,Osvaldo Martínez plant,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Silver,122.1
Candelaria,mine,-27.51699999999994,-70.29099999999994,Vallenar plant,plant,-28.5652,-70.7387,mine_to_plant,concentrate,Copper,124.6
Candelaria,mine,-27.51699999999994,-70.29099999999994,Vallenar plant,plant,-28.5652,-70.7387,mine_to_plant,concentrate,Gold,124.6
Candelaria,mine,-27.51699999999994,-70.29099999999994,Vallenar plant,plant,-28.5652,-70.7387,mine_to_plant,concentrate,Silver,124.6
Carmen de Andacollo,mine,-30.249999999999943,-71.09999999999997,Dos Amigos SX-EW plant,plant,-28.9869,-70.8859,mine_to_plant,cathode_sxew,Copper,142.0
Carmen de Andacollo,mine,-30.249999999999943,-71.09999999999997,Plant near Coquimbo (Region IV),plant,-29.8353,-71.1035,mine_to_plant,concentrate,Copper,46.1
Carmen de Andacollo,mine,-30.249999999999943,-71.09999999999997,SX-EW plant,plant,-30.261,-71.0917,mine_to_plant,cathode_sxew,Copper,1.5
Carmen-Margarita,mine,-32.49199999999996,-71.07099999999997,Chagres smelter (anodes and blister),plant,-32.8047,-70.9554,mine_to_plant,blister,Copper,36.4
Carmen-Margarita,mine,-32.49199999999996,-71.07099999999997,El Soldado SX-EW plant,plant,-32.6593,-71.1448,mine_to_plant,cathode_sxew,Copper,19.8
Carmen-Margarita,mine,-32.49199999999996,-71.07099999999997,Las Ventanas refinery and smelter,plant,-32.7618,-71.4812,mine_to_plant,blister,Copper,48.7
Carmen-Margarita,mine,-32.49199999999996,-71.07099999999997,Los Bronces (Tortolas) SX-EW plant (cathodes),plant,-33.1409,-70.7086,mine_to_plant,cathode_sxew,Copper,79.7
Carmen-Margarita,mine,-32.49199999999996,-71.07099999999997,Plant at Cabildo,plant,-32.5838,-70.8762,mine_to_plant,concentrate,Copper,20.9
Carmen-Margarita,mine,-32.49199999999996,-71.07099999999997,Tres Valles SX-EW plant,plant,-31.7364,-71.0165,mine_to_plant,cathode_sxew,Copper,84.2
Caserones,mine,-28.16599999999994,-69.54099999999994,Biocobre refinery,plant,-27.5734,-70.2484,mine_to_plant,cathode_er,Copper,95.8
Caserones,mine,-28.16599999999994,-69.54099999999994,Hernán Videla Lira smelter (anodes and blister),plant,-27.4198,-70.2577,mine_to_plant,blister,Copper,108.9
Caserones,mine,-28.16599999999994,-69.54099999999994,Manuel Antonio Matta,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Copper,109.1
Caserones,mine,-28.16599999999994,-69.54099999999994,Vallenar plant,plant,-28.5652,-70.7387,mine_to_plant,concentrate,Copper,125.3
Caspiche,mine,-27.68999999999994,-69.29399999999998,Biocobre refinery,plant,-27.5734,-70.2484,mine_to_plant,cathode_er,Copper,94.9
Caspiche,mine,-27.68999999999994,-69.29399999999998,Hernán Videla Lira smelter (anodes and blister),plant,-27.4198,-70.2577,mine_to_plant,blister,Copper,99.6
Caspiche,mine,-27.68999999999994,-69.29399999999998,Manuel Antonio Matta,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Copper,99.3
Caspiche,mine,-27.68999999999994,-69.29399999999998,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Gold,99.3
Caspiche,mine,-27.68999999999994,-69.29399999999998,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Silver,99.3
Casualidad,mine,-25.74599999999998,-69.96499999999997,Franke SX-EW Plant,plant,-25.8334,-69.8639,mine_to_plant,cathode_sxew,Copper,14.0
Casualidad,mine,-25.74599999999998,-69.96499999999997,José Antonio Moreno,plant,-25.3963,-70.4742,mine_to_plant,concentrate,Copper,64.2
Casualidad,mine,-25.74599999999998,-69.96499999999997,Mantoverde SX-EW plant,plant,-26.5615,-70.3253,mine_to_plant,cathode_sxew,Copper,97.5
Casualidad,mine,-25.74599999999998,-69.96499999999997,Osvaldo Martínez,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Copper,82.7
Casualidad,mine,-25.74599999999998,-69.96499999999997,Potrerillos SX-EW refinery and smelter,plant,-26.283,-69.5965,mine_to_plant,cathode_sxew,Copper,70.2
Catemu,mine,-32.72399999999993,-70.95699999999994,Chagres smelter (anodes and blister),plant,-32.8047,-70.9554,mine_to_plant,blister,Copper,9.0
Catemu,mine,-32.72399999999993,-70.95699999999994,El Soldado SX-EW plant,plant,-32.6593,-71.1448,mine_to_plant,cathode_sxew,Copper,19.0
Catemu,mine,-32.72399999999993,-70.95699999999994,Las Ventanas refinery and smelter,plant,-32.7618,-71.4812,mine_to_plant,blister,Copper,49.2
Catemu,mine,-32.72399999999993,-70.95699999999994,Los Bronces (Tortolas) SX-EW plant (cathodes),plant,-33.1409,-70.7086,mine_to_plant,cathode_sxew,Copper,51.8
Catemu,mine,-32.72399999999993,-70.95699999999994,Plant at Cabildo,plant,-32.5838,-70.8762,mine_to_plant,concentrate,Copper,17.3
Catemu,mine,-32.72399999999993,-70.95699999999994,Tres Valles SX-EW plant,plant,-31.7364,-71.0165,mine_to_plant,cathode_sxew,Copper,110.0
Centinela,mine,-22.987999999999943,-69.07599999999996,Al Elbra SX-EW plant,plant,-21.9859,-68.6886,mine_to_plant,cathode_sxew,Copper,118.3
Centinela,mine,-22.987999999999943,-69.07599999999996,Antucoya SX-EW plant,plant,-22.6298,-69.8832,mine_to_plant,cathode_sxew,Copper,91.8
Centinela,mine,-22.987999999999943,-69.07599999999996,Centinela oxide and sulfide plant,plant,-22.9275,-69.0965,mine_to_plant,concentrate,Copper,7.0
Centinela,mine,-22.987999999999943,-69.07599999999996,Chuquicamata Mine (plant to acid-leach fine copper),plant,-22.3013,-68.8404,mine_to_plant,cathode_sxew,Copper,80.1
Centinela,mine,-22.987999999999943,-69.07599999999996,Chuquicamata SX-EW plant (oxide) and smelter,plant,-22.3137,-68.8895,mine_to_plant,cathode_sxew,Copper,77.4
Centinela,mine,-22.987999999999943,-69.07599999999996,El Tesoro SX-EW plant,plant,-22.9277,-69.0976,mine_to_plant,cathode_sxew,Copper,7.1
Centinela,mine,-22.987999999999943,-69.07599999999996,Escondida concentrator,plant,-24.2628,-69.0581,mine_to_plant,concentrate,Copper,141.8
Centinela,mine,-22.987999999999943,-69.07599999999996,Escondida concentrator,plant,-24.2628,-69.0581,mine_to_plant,concentrate,Gold,141.8
Centinela,mine,-22.987999999999943,-69.07599999999996,Escondida oxide plant for cathode production (SX-EW),plant,-24.2536,-69.1008,mine_to_plant,cathode_sxew,Copper,140.8
Centinela,mine,-22.987999999999943,-69.07599999999996,Escondida sulfide-leach plant for cathode production,plant,-24.2601,-68.9925,mine_to_plant,cathode_sxew,Copper,141.7
Centinela,mine,-22.987999999999943,-69.07599999999996,Esperanza milling/flotation plant,plant,-22.9998,-69.1036,mine_to_plant,concentrate,Gold,3.1
Centinela,mine,-22.987999999999943,-69.07599999999996,Gabriela Mistral SX-EW plant,plant,-23.4173,-68.7838,mine_to_plant,cathode_sxew,Copper,56.3
Centinela,mine,-22.987999999999943,-69.07599999999996,Lomas Bayas SX-EW plant,plant,-23.4318,-69.5017,mine_to_plant,cathode_sxew,Copper,65.8
Centinela,mine,-22.987999999999943,-69.07599999999996,Mantos Blancos SX-EW plant,plant,-23.4397,-70.0734,mine_to_plant,cathode_sxew,Copper,113.6
Centinela,mine,-22.987999999999943,-69.07599999999996,Mantos de la Luna SX-EW plant,plant,-22.3851,-70.1782,mine_to_plant,cathode_sxew,Copper,131.5
Centinela,mine,-22.987999999999943,-69.07599999999996,Michilla SX-EW/sulfide-leaching plant,plant,-22.6791,-70.1883,mine_to_plant,cathode_sxew,Copper,119.1
Centinela,mine,-22.987999999999943,-69.07599999999996,Plant near Tocopilla,plant,-21.9459,-69.8715,mine_to_plant,concentrate,Copper,141.8
Centinela,mine,-22.987999999999943,-69.07599999999996,Radomiro Tomic SX-EW plant,plant,-22.1927,-68.8674,mine_to_plant,cathode_sxew,Copper,91.0
Centinela,mine,-22.987999999999943,-69.07599999999996,Spence SX-EW plant,plant,-22.8015,-69.2818,mine_to_plant,cathode_sxew,Copper,29.6
Centinela,mine,-22.987999999999943,-69.07599999999996,Zaldívar SX-EW plant,plant,-24.201,-69.0689,mine_to_plant,cathode_sxew,Copper,134.9
Cerro Bayo,mine,-46.509999999999934,-71.96999999999997,Cerro Bayo concentration plant,plant,-46.5463,-71.9995,mine_to_plant,concentrate,Gold,4.6
Cerro Bayo,mine,-46.509999999999934,-71.96999999999997,Concentration plant,plant,-46.5463,-71.9995,mine_to_plant,concentrate,Silver,4.6
Cerro Casale,mine,-27.793999999999983,-69.27899999999994,Biocobre refinery,plant,-27.5734,-70.2484,mine_to_plant,cathode_er,Copper,98.6
Cerro Casale,mine,-27.793999999999983,-69.27899999999994,Hernán Videla Lira smelter (anodes and blister),plant,-27.4198,-70.2577,mine_to_plant,blister,Copper,105.0
Cerro Casale,mine,-27.793999999999983,-69.27899999999994,Manuel Antonio Matta,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Copper,104.8
Cerro Casale,mine,-27.793999999999983,-69.27899999999994,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Gold,104.8
Cerro Casale,mine,-27.793999999999983,-69.27899999999994,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Silver,104.8
Cerro Negro,mine,-32.577999999999975,-70.85699999999997,Chagres smelter (anodes and blister),plant,-32.8047,-70.9554,mine_to_plant,blister,Copper,26.8
Cerro Negro,mine,-32.577999999999975,-70.85699999999997,El Soldado SX-EW plant,plant,-32.6593,-71.1448,mine_to_plant,cathode_sxew,Copper,28.4
Cerro Negro,mine,-32.577999999999975,-70.85699999999997,Las Ventanas refinery and smelter,plant,-32.7618,-71.4812,mine_to_plant,blister,Copper,61.9
Cerro Negro,mine,-32.577999999999975,-70.85699999999997,Las Ventanas refinery and smelter,plant,-32.7618,-71.4812,mine_to_plant,blister,Silver,61.9
Cerro Negro,mine,-32.577999999999975,-70.85699999999997,Los Bronces (Tortolas) SX-EW plant (cathodes),plant,-33.1409,-70.7086,mine_to_plant,cathode_sxew,Copper,64.1
Cerro Negro,mine,-32.577999999999975,-70.85699999999997,Los Bronces Plants,plant,-33.1462,-70.2863,mine_to_plant,concentrate,Silver,82.7
Cerro Negro,mine,-32.577999999999975,-70.85699999999997,Los Pelambres plant,plant,-31.8134,-70.5823,mine_to_plant,concentrate,Silver,88.9
Cerro Negro,mine,-32.577999999999975,-70.85699999999997,Plant at Cabildo,plant,-32.5838,-70.8762,mine_to_plant,concentrate,Copper,1.9
Cerro Negro,mine,-32.577999999999975,-70.85699999999997,Tres Valles SX-EW plant,plant,-31.7364,-71.0165,mine_to_plant,cathode_sxew,Copper,94.8
Cerro Negro Norte,mine,-27.10833299999996,-70.34305599999993,Huasco concentration plant,plant,-28.2907,-70.8125,mine_to_plant,concentrate,Iron,139.4
Cerro Negro Norte,mine,-27.10833299999996,-70.34305599999993,Los Colorados concentration plant,plant,-28.291,-70.8129,mine_to_plant,concentrate,Iron,139.4
Cerro Negro Norte,mine,-27.10833299999996,-70.34305599999993,Magnetite plant to process tailings from the Candelaria Mine and other iron-bearing raw materials from third parties,plant,-27.5218,-70.3192,mine_to_plant,concentrate,Iron,46.0
Cerro Negro Norte,mine,-27.10833299999996,-70.34305599999993,Magnetite plant to process tailings from the Candelaria Mine and other iron-bearing raw materials from third parties,plant,-27.5218,-70.3192,mine_to_plant,iron_ore,Iron,46.0
Challacollo,mine,-20.89539999999994,-69.33932999999996,Collahuasi plants,plant,-20.9761,-68.6272,mine_to_plant,concentrate,Gold,74.5
Challacollo,mine,-20.89539999999994,-69.33932999999996,Collahuasi plants,plant,-20.9761,-68.6272,mine_to_plant,concentrate,Silver,74.5
Chimborazo,mine,-24.147999999999968,-69.13599999999997,Altonorte smelter,plant,-23.8247,-70.3178,mine_to_plant,blister,Copper,125.3
Chimborazo,mine,-24.147999999999968,-69.13599999999997,Centinela oxide and sulfide plant,plant,-22.9275,-69.0965,mine_to_plant,concentrate,Copper,135.8
Chimborazo,mine,-24.147999999999968,-69.13599999999997,El Tesoro SX-EW plant,plant,-22.9277,-69.0976,mine_to_plant,cathode_sxew,Copper,135.7
Chimborazo,mine,-24.147999999999968,-69.13599999999997,Escondida concentrator,plant,-24.2628,-69.0581,mine_to_plant,concentrate,Copper,15.0
Chimborazo,mine,-24.147999999999968,-69.13599999999997,Escondida oxide plant for cathode production (SX-EW),plant,-24.2536,-69.1008,mine_to_plant,cathode_sxew,Copper,12.3
Chimborazo,mine,-24.147999999999968,-69.13599999999997,Escondida sulfide-leach plant for cathode production,plant,-24.2601,-68.9925,mine_to_plant,cathode_sxew,Copper,19.2
Chimborazo,mine,-24.147999999999968,-69.13599999999997,Gabriela Mistral SX-EW plant,plant,-23.4173,-68.7838,mine_to_plant,cathode_sxew,Copper,88.8
Chimborazo,mine,-24.147999999999968,-69.13599999999997,Lomas Bayas SX-EW plant,plant,-23.4318,-69.5017,mine_to_plant,cathode_sxew,Copper,87.9
Chimborazo,mine,-24.147999999999968,-69.13599999999997,Mantos Blancos SX-EW plant,plant,-23.4397,-70.0734,mine_to_plant,cathode_sxew,Copper,123.7
Chimborazo,mine,-24.147999999999968,-69.13599999999997,Zaldívar SX-EW plant,plant,-24.201,-69.0689,mine_to_plant,cathode_sxew,Copper,9.0
Chiquinquira,mine,-19.749999999999943,-69.91999999999996,Iris Plant,plant,-20.9622,-69.6625,mine_to_plant,iodine,Iodine,137.4
Chiquinquira,mine,-19.749999999999943,-69.91999999999996,Nueva Victoria plant,plant,-20.9592,-69.6633,mine_to_plant,iodine,Iodine,137.1
Chiquinquira,mine,-19.749999999999943,-69.91999999999996,Plant near Iquique,plant,-20.223,-69.7966,mine_to_plant,iodine,Iodine,54.2
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Al Elbra SX-EW plant,plant,-21.9859,-68.6886,mine_to_plant,cathode_sxew,Copper,40.9
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Antucoya SX-EW plant,plant,-22.6298,-69.8832,mine_to_plant,cathode_sxew,Copper,108.0
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Centinela oxide and sulfide plant,plant,-22.9275,-69.0965,mine_to_plant,concentrate,Copper,72.8
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Chuquicamata Mine (plant to acid-leach fine copper),plant,-22.3013,-68.8404,mine_to_plant,cathode_sxew,Copper,5.6
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Chuquicamata SX-EW plant (oxide) and smelter,plant,-22.3137,-68.8895,mine_to_plant,cathode_sxew,Copper,1.6
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Collahuasi SX-EW plant,plant,-20.9779,-68.6315,mine_to_plant,cathode_sxew,Copper,149.5
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,El Tesoro SX-EW plant,plant,-22.9277,-69.0976,mine_to_plant,cathode_sxew,Copper,72.8
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Gabriela Mistral SX-EW plant,plant,-23.4173,-68.7838,mine_to_plant,cathode_sxew,Copper,124.8
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Lomas Bayas SX-EW plant,plant,-23.4318,-69.5017,mine_to_plant,cathode_sxew,Copper,140.4
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Mantos de la Luna SX-EW plant,plant,-22.3851,-70.1782,mine_to_plant,cathode_sxew,Copper,132.3
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Michilla SX-EW/sulfide-leaching plant,plant,-22.6791,-70.1883,mine_to_plant,cathode_sxew,Copper,139.4
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Molybdenum plant,plant,-20.9761,-68.6272,mine_to_plant,concentrate,Molybdenum,149.8
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Plant near Tocopilla,plant,-21.9459,-69.8715,mine_to_plant,concentrate,Copper,108.0
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Quebrada Blanca SX-EW plant,plant,-21.0027,-68.7964,mine_to_plant,cathode_sxew,Copper,144.6
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Radomiro Tomic SX-EW plant,plant,-22.1927,-68.8674,mine_to_plant,cathode_sxew,Copper,12.3
Chuquicamata,mine,-22.299999999999955,-68.89499999999998,Spence SX-EW plant,plant,-22.8015,-69.2818,mine_to_plant,cathode_sxew,Copper,68.5
Ciclón-Exploradora,mine,-25.84299999999996,-69.30499999999995,Franke SX-EW Plant,plant,-25.8334,-69.8639,mine_to_plant,cathode_sxew,Copper,55.9
Ciclón-Exploradora,mine,-25.84299999999996,-69.30499999999995,José Antonio Moreno,plant,-25.3963,-70.4742,mine_to_plant,concentrate,Copper,127.3
Ciclón-Exploradora,mine,-25.84299999999996,-69.30499999999995,José Antonio Moreno plant,plant,-25.3963,-70.4742,mine_to_plant,concentrate,Gold,127.3
Ciclón-Exploradora,mine,-25.84299999999996,-69.30499999999995,José Antonio Moreno plant,plant,-25.3963,-70.4742,mine_to_plant,concentrate,Silver,127.3
Ciclón-Exploradora,mine,-25.84299999999996,-69.30499999999995,Mantoverde SX-EW plant,plant,-26.5615,-70.3253,mine_to_plant,cathode_sxew,Copper,129.4
Ciclón-Exploradora,mine,-25.84299999999996,-69.30499999999995,Osvaldo Martínez,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Copper,119.7
Ciclón-Exploradora,mine,-25.84299999999996,-69.30499999999995,Osvaldo Martínez plant,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Gold,119.7
Ciclón-Exploradora,mine,-25.84299999999996,-69.30499999999995,Osvaldo Martínez plant,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Silver,119.7
Ciclón-Exploradora,mine,-25.84299999999996,-69.30499999999995,Potrerillos SX-EW refinery and smelter,plant,-26.283,-69.5965,mine_to_plant,cathode_sxew,Copper,56.9
Cinabrio,mine,-30.71999999999997,-71.21299999999997,Plant near Coquimbo (Region IV),plant,-29.8353,-71.1035,mine_to_plant,concentrate,Copper,98.9
Cinabrio,mine,-30.71999999999997,-71.21299999999997,SX-EW plant,plant,-30.261,-71.0917,mine_to_plant,cathode_sxew,Copper,52.3
Cinabrio,mine,-30.71999999999997,-71.21299999999997,Tres Valles SX-EW plant,plant,-31.7364,-71.0165,mine_to_plant,cathode_sxew,Copper,114.6
Collahuasi,mine,-20.972999999999956,-68.70299999999997,Al Elbra SX-EW plant,plant,-21.9859,-68.6886,mine_to_plant,cathode_sxew,Copper,112.6
Collahuasi,mine,-20.972999999999956,-68.70299999999997,Cerro Colorado SX-EW plant,plant,-20.0624,-69.2663,mine_to_plant,cathode_sxew,Copper,117.0
Collahuasi,mine,-20.972999999999956,-68.70299999999997,Chuquicamata Mine (plant to acid-leach fine copper),plant,-22.3013,-68.8404,mine_to_plant,cathode_sxew,Copper,148.4
Collahuasi,mine,-20.972999999999956,-68.70299999999997,Collahuasi SX-EW plant,plant,-20.9779,-68.6315,mine_to_plant,cathode_sxew,Copper,7.4
Collahuasi,mine,-20.972999999999956,-68.70299999999997,La Cascada SX-EW plant,plant,-20.1873,-69.3329,mine_to_plant,cathode_sxew,Copper,109.2
Collahuasi,mine,-20.972999999999956,-68.70299999999997,Molybdenum plant,plant,-20.9761,-68.6272,mine_to_plant,concentrate,Molybdenum,7.9
Collahuasi,mine,-20.972999999999956,-68.70299999999997,Quebrada Blanca SX-EW plant,plant,-21.0027,-68.7964,mine_to_plant,cathode_sxew,Copper,10.2
